series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	434	18.0295985	27.04042819	LBY	Libya	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	440	23.90517807	55.33680309	LTU	Lithuania	2	ANNUAL	ALLAREA	PERCENT															20.5	20	19.1	20.9	20.3	20.5	19.2	18.6	20.6	19.1	22.2		20.125	2014	22.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	440	23.90517807	55.33680309	LTU	Lithuania	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	442	6.092656563	49.77679538	LUX	Luxembourg	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	442	6.092656563	49.77679538	LUX	Luxembourg	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	URBAN	PERCENT												45.6				55.2					51.1							2010	51.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	450	46.6982339	-19.38514785	MDG	Madagascar	2	ANNUAL	ALLAREA	PERCENT												70.8				75					75.3							2010	75.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	450	46.6982339	-19.38514785	MDG	Madagascar	3	ANNUAL	RURAL	PERCENT												78.2				80.6					81.5							2010	81.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	URBAN	PERCENT								54.9							25.4						17.3							2010	17.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	454	33.4884625	-13.40819859	MWI	Malawi	2	ANNUAL	ALLAREA	PERCENT								65.3							52.4						50.7							2010	50.7		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	454	33.4884625	-13.40819859	MWI	Malawi	3	ANNUAL	RURAL	PERCENT								66.5							55.9						56.6							2010	56.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	URBAN	PERCENT													2.3		2.5			2		1.7			1		0.3		0.65	2014	0.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	458	116.8346314	5.452415309	MYS	Malaysia	2	ANNUAL	ALLAREA	PERCENT													6		5.7			3.6		3.8			1.7		0.6		1.15	2014	0.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	458	116.8346314	5.452415309	MYS	Malaysia	3	ANNUAL	RURAL	PERCENT													13.5		11.9			7.1		8.4			3.4		1.6		2.5	2014	1.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	URBAN	PERCENT													17.5							18.2								2009	18.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	462	73.09672546	-0.614385021	MDV	Maldives	2	ANNUAL	ALLAREA	PERCENT													23							15.7								2009	15.7		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	462	73.09672546	-0.614385021	MDV	Maldives	3	ANNUAL	RURAL	PERCENT													25.1							14.3								2009	14.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	URBAN	PERCENT												27.7					18.5			18.9								2009	18.9		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	466	-3.522016039	17.35311254	MLI	Mali	2	ANNUAL	ALLAREA	PERCENT												55.6					47.5			43.6								2009	43.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	466	-3.522016039	17.35311254	MLI	Mali	3	ANNUAL	RURAL	PERCENT												64.8					57			50.6								2009	50.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	470	14.44617519	35.89194275	MLT	Malta	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	470	14.44617519	35.89194275	MLT	Malta	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	474	-60.91544135	14.56086108	MTQ	Martinique	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	474	-60.91544135	14.56086108	MTQ	Martinique	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	URBAN	PERCENT											28.5				28.9				20.8									2008	20.8		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	478	-10.33187259	20.26089546	MRT	Mauritania	2	ANNUAL	ALLAREA	PERCENT											51				46.7				42									2008	42		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	478	-10.33187259	20.26089546	MRT	Mauritania	3	ANNUAL	RURAL	PERCENT											66.2				59				59.4									2008	59.4		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	480	57.568022	-20.28581998	MUS	Mauritius	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	480	57.568022	-20.28581998	MUS	Mauritius	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	URBAN	PERCENT																			44.8		47.8		48.3		50.5		49.4	2014	50.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	484	-102.5148166	23.93378032	MEX	Mexico	2	ANNUAL	ALLAREA	PERCENT																			49		52		51.6		53.2		52.4	2014	53.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	484	-102.5148166	23.93378032	MEX	Mexico	3	ANNUAL	RURAL	PERCENT																			63.1		65.9		62.8		62.4		62.6	2014	62.4		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	492	7.424214814	43.73532918	MCO	Monaco	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	492	7.424214814	43.73532918	MCO	Monaco	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	URBAN	PERCENT																					33.2	28.7	23.3		18.8		23.6	2014	18.8		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	496	103.0728057	46.83892054	MNG	Mongolia	2	ANNUAL	ALLAREA	PERCENT																					38.8	33.7	27.4		21.6		27.5666666666667	2014	21.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	496	103.0728057	46.83892054	MNG	Mongolia	3	ANNUAL	RURAL	PERCENT																					49	43.2	35.4		26.4		35	2014	26.4		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	URBAN	PERCENT																	24.8	18.4	15.2	12.6	10.4	7.4	8.2				7.8	2012	8.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	ANNUAL	ALLAREA	PERCENT														29	26.5	29	30.2	25.8	26.4	26.3	21.9	17.5	16.6	12.7	11.4		14.55	2014	11.4		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	ANNUAL	RURAL	PERCENT																	34.1	31.3	34.6	36.3	30.3	25	22.8	18.8			22.2	2013	18.8		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	URBAN	PERCENT																8.1	7.4	5.5	2.4	2.6	4	4.4	8.1	7.9			6.8	2013	7.9		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	499	19.25214024	42.78717043	MNE	Montenegro	2	ANNUAL	ALLAREA	PERCENT																11.2	11.3	8	4.9	6.8	6.6	9.3	11.3	8.6			9.73333333333333	2013	8.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	499	19.25214024	42.78717043	MNE	Montenegro	3	ANNUAL	RURAL	PERCENT																16.5	17.6	12	8.9	14.8	11.3	18.4	18.1	9.7			15.4	2013	9.7		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	500	-62.19261223	16.73558313	MSR	Montserrat	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	500	-62.19261223	16.73558313	MSR	Montserrat	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	URBAN	PERCENT									9.5		7.6							4.8										2007	4.8		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	504	-6.281942841	31.8440131	MAR	Morocco	2	ANNUAL	ALLAREA	PERCENT									16.3		15.3							8.9										2007	8.9		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	504	-6.281942841	31.8440131	MAR	Morocco	3	ANNUAL	RURAL	PERCENT									24.2		25.1							14.4										2007	14.4		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	URBAN	PERCENT							62						51.5						49.6									2008	49.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	ANNUAL	ALLAREA	PERCENT							69.4						54.1						54.7									2008	54.7		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	ANNUAL	RURAL	PERCENT							71.3						55.3						56.9									2008	56.9		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	512	57.87743482	21.98805614	OMN	Oman	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	512	57.87743482	21.98805614	OMN	Oman	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	URBAN	PERCENT				39										17						14.6								2009	14.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	516	17.21907885	-22.13817068	NAM	Namibia	2	ANNUAL	ALLAREA	PERCENT				69.3										37.7						28.7								2009	28.7		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	516	17.21907885	-22.13817068	NAM	Namibia	3	ANNUAL	RURAL	PERCENT				81.6										48.7						37.4								2009	37.4		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	520	166.92313	-0.528742623	NRU	Nauru	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	520	166.92313	-0.528742623	NRU	Nauru	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	URBAN	PERCENT																					15.5							2010	15.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	524	83.94678863	28.25866332	NPL	Nepal	2	ANNUAL	ALLAREA	PERCENT																					25.2							2010	25.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	524	83.94678863	28.25866332	NPL	Nepal	3	ANNUAL	RURAL	PERCENT																					27.4							2010	27.4		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	528	5.331480568	51.86728884	NLD	Netherlands	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	528	5.331480568	51.86728884	NLD	Netherlands	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	531	-68.95033464	12.15058042	CUW	Curaçao	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	531	-68.95033464	12.15058042	CUW	Curaçao	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	533	-69.97050586	12.50878756	ABW	Aruba	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	533	-69.97050586	12.50878756	ABW	Aruba	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	ANNUAL	ALLAREA	PERCENT																					12.7							2010	12.7		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	554	170.4755673	-43.98721568	NZL	New Zealand	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	554	170.4755673	-43.98721568	NZL	New Zealand	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	URBAN	PERCENT																30.9				26.8					14.8		14.8	2014	14.8		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	ANNUAL	ALLAREA	PERCENT																48.3				42.5					29.6		29.6	2014	29.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	3	ANNUAL	RURAL	PERCENT																70.3				63.3					50.1		50.1	2014	50.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	URBAN	PERCENT																						18.6					18.6	2011	18.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	562	9.400167877	17.42143036	NER	Niger	2	ANNUAL	ALLAREA	PERCENT																						48.9					48.9	2011	48.9		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	562	9.400167877	17.42143036	NER	Niger	3	ANNUAL	RURAL	PERCENT																						55.2					55.2	2011	55.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	URBAN	PERCENT														37.9						34.1								2009	34.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	566	8.097363256	9.585789025	NGA	Nigeria	2	ANNUAL	ALLAREA	PERCENT														48.4						46								2009	46		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	566	8.097363256	9.585789025	NGA	Nigeria	3	ANNUAL	RURAL	PERCENT														56.6						52.8								2009	52.8		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	570	-169.8601693	-19.05000475	NIU	Niue	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	570	-169.8601693	-19.05000475	NIU	Niue	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	578	11.47846389	61.34311134	NOR	Norway	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	578	11.47846389	61.34311134	NOR	Norway	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	ANNUAL	ALLAREA	PERCENT																								41.2			41.2	2013	41.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	ANNUAL	ALLAREA	PERCENT																															
