series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Units	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	840	-99.13830311	39.5277871	USA	United States of America	1	15+	ANNUAL	PER_100000_POP	164.8377	168.4046	166.2412	172.8668	167.11	172.9823								2009	172.9823	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	15+	ANNUAL	PER_100000_POP							1.346514	2.218479	2.30598	2.655207	3.20942	3.460352	2.7698876	2015	3.460352	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	858	-56.01387025	-32.8002838	URY	Uruguay	1	15+	ANNUAL	PER_100000_POP	27.81672					30.22163	33.88101	39.52016	42.67425	44.92887	51.93185	54.69672	46.75037	2015	54.69672	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	860	63.11944558	41.77560518	UZB	Uzbekistan	1	15+	ANNUAL	PER_100000_POP	0.870804	0.961911	0.938902	0.916278	1.662772	1.853329	3.982737	4.336402	6.675232	8.024517	8.507331	10.48143	7.6049824	2015	10.48143	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	15+	ANNUAL	PER_100000_POP		21.96288	23.98093	25.55009	26.71287	26.92681	37.66704	41.01569	41.61731	43.5307	43.98997	46.63084	43.356902	2015	46.63084	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	882	-172.4430749	-13.61541469	WSM	Samoa	1	15+	ANNUAL	PER_100000_POP	12.07045	11.95545	11.82538	17.09848	18.69592	21.13495	25.2556	27.63099	28.18345	35.43825	41.70072	41.26366	34.843414	2015	41.26366	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	887	45.22389143	15.22242099	YEM	Yemen	1	15+	ANNUAL	PER_100000_POP	0.524616	1.052356	1.408937	1.974331	2.387839	2.791046	3.282795	3.56727	4.072772	4.751616	6.307762	6.263825	4.992649	2015	6.263825	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	894	27.850329	-14.59701056	ZMB	Zambia	1	15+	ANNUAL	PER_100000_POP	0.86253	1.30678	2.013412	2.737437	4.217546	5.981232	6.582159	6.794344	8.115282	9.080895	10.18289	10.97153	9.0289882	2015	10.97153	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
