series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	762	69.294998	38.43069666	TJK	Tajikistan	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	30.1	29.2	28.4	27.5	26.4	25.6	24.9	24.4	23.9	23.3	22.8	22.3	21.8	21.4	20.9	20.5	21.38	2015	20.5	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	764	101.0202951	15.13089239	THA	Thailand	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	12.7	12.1	11.5	11	10.5	10	9.5	9.1	8.8	8.4	8.1	7.8	7.5	7.3	7	6.7	7.26	2015	6.7	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	768	0.97835765	8.532096072	TGO	Togo	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	36	35.3	34.6	34	33.4	32.7	32	31.2	30.4	29.8	29.2	28.7	28.2	27.7	27.2	26.7	27.7	2015	26.7	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	776	-175.1959991	-21.19511329	TON	Tonga	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	7.6	7.4	7.3	7.2	7.1	7.1	7.1	7.1	7.1	7.1	7.2	7.3	7.3	7.2	7.1	6.9	7.16	2015	6.9	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	18.7	18.6	18.5	18.2	17.8	17.4	17.1	16.6	16.2	15.8	15.3	14.9	14.5	14	13.6	13.2	14.04	2015	13.2	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	5.6	5.5	5.4	5.2	5.1	5	4.9	4.7	4.6	4.5	4.3	4.1	4	3.8	3.6	3.5	3.8	2015	3.5	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	788	9.572737411	34.11439971	TUN	Tunisia	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	18.4	17.2	16.1	15.1	14.3	13.4	12.6	11.9	11.3	10.6	10.1	9.6	9.2	8.8	8.5	8.2	8.86	2015	8.2	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	792	35.42890329	38.9899684	TUR	Turkey	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	20.1	19	18	16.8	15.6	14.5	13.5	12.6	11.7	10.8	10.1	9.3	8.7	8.1	7.5	7.1	8.14	2015	7.1	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	30.6	30.2	29.7	29.1	28.5	28	27.5	26.9	26.3	25.9	25.3	24.8	24.3	23.7	23.2	22.6	23.72	2015	22.6	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	25.3	25.1	24.8	24.5	24.1	23.6	23.2	22.7	22.1	21.4	20.8	20.2	19.5	18.9	18.3	17.6	18.9	2015	17.6	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	800	32.39100438	1.279557331	UGA	Uganda	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	32.5	31.6	30.5	29.4	28.3	27.3	26.3	25.2	24.1	23.1	22.1	21.2	20.4	19.7	19.2	18.7	19.84	2015	18.7	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	804	31.40270802	49.00735945	UKR	Ukraine	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	11.2	10.6	10.1	9.6	9.1	8.8	8.5	8.2	7.8	7.5	7.1	6.8	6.4	6.1	5.7	5.5	6.1	2015	5.5	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	9.2	8.7	8.5	8.5	8.8	8.9	8.7	8.4	7.9	7.3	6.5	5.6	4.8	4.2	3.8	3.5	4.38	2015	3.5	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	818	29.77468534	26.57438204	EGY	Egypt	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	22.3	21.5	20.8	20.2	19.5	19	18.4	17.6	16.9	16.2	15.5	14.9	14.3	13.8	13.3	12.8	13.82	2015	12.8	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	3.8	3.7	3.6	3.6	3.5	3.5	3.4	3.3	3.2	3.1	3	2.9	2.8	2.7	2.5	2.4	2.66	2015	2.4	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	831	-2.200712402	49.71561166	GGY	Guernsey	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	832	-2.136773508	49.22353354	JEY	Jersey	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	32	30.8	29.6	28.4	27.3	26.2	25.2	24.1	23.2	22.3	21.5	20.9	20.3	19.8	19.3	18.8	19.82	2015	18.8	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	840	-99.13830311	39.5277871	USA	United States of America	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	4.6	4.6	4.6	4.6	4.5	4.5	4.4	4.3	4.3	4.2	4.1	4	3.9	3.8	3.7	3.6	3.8	2015	3.6	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	42.4	41.7	40.8	39.6	38.3	36.7	35.2	33.9	32.7	31.6	30.4	29.4	28.6	27.9	27.2	26.7	27.96	2015	26.7	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	858	-56.01387025	-32.8002838	URY	Uruguay	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	8.4	8.3	8.2	8	7.7	7.4	7	6.6	6.4	6.2	6.1	5.9	5.8	5.5	5.3	5.1	5.52	2015	5.1	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	29	28.5	27.9	27.4	26.6	26	25.4	24.9	24.3	23.7	23.1	22.6	22.1	21.5	20.9	20.4	21.5	2015	20.4	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	12	11.6	11.1	10.5	9.8	9.3	9.4	9.7	10.1	10.2	10.1	9.9	9.7	9.5	9.2	8.9	9.44	2015	8.9	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS																					
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	882	-172.4430749	-13.61541469	WSM	Samoa	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	11.7	11.4	11.1	10.8	10.6	10.5	10.4	10.3	10.2	10.2	10.2	10.1	10	9.9	9.7	9.5	9.84	2015	9.5	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	887	45.22389143	15.22242099	YEM	Yemen	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	37.4	36.3	35.2	34.1	33	31.9	30.8	29.7	28.6	27.5	26.4	25.4	24.4	23.6	22.8	22.1	23.66	2015	22.1	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
2017.Q2.G.01	SH_DYN_NMRT	Neonatal mortality rate, total (deaths per 1,000 live births)	894	27.850329	-14.59701056	ZMB	Zambia	1	<1M	ANNUAL	PER_1000_LIVE_BIRTHS	34.5	33.6	32.3	30.7	29.3	28	27.1	26.5	26	25.6	25	24.4	23.5	22.8	22	21.4	22.82	2015	21.4	United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.	
