series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2004	2005	2006	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	508	38.18479941	-14.27963886	MOZ	Mozambique	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	512	57.87743482	21.98805614	OMN	Oman	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	512	57.87743482	21.98805614	OMN	Oman	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	BOTHSEX	PERCENT				43.95									2008	43.95	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	516	17.21907885	-22.13817068	NAM	Namibia	2	ANNUAL	FEMALE	PERCENT				46.91									2008	46.91	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	516	17.21907885	-22.13817068	NAM	Namibia	3	ANNUAL	MALE	PERCENT				41.13									2008	41.13	ILOSTAT - LFS - Labour force survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	520	166.92313	-0.528742623	NRU	Nauru	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	520	166.92313	-0.528742623	NRU	Nauru	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	524	83.94678863	28.25866332	NPL	Nepal	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	524	83.94678863	28.25866332	NPL	Nepal	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	528	5.331480568	51.86728884	NLD	Netherlands	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	528	5.331480568	51.86728884	NLD	Netherlands	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	531	-68.95033464	12.15058042	CUW	Curaçao	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	531	-68.95033464	12.15058042	CUW	Curaçao	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	533	-69.97050586	12.50878756	ABW	Aruba	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	533	-69.97050586	12.50878756	ABW	Aruba	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	540	165.5067368	-21.41742531	NCL	New Caledonia	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	540	165.5067368	-21.41742531	NCL	New Caledonia	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	548	167.0679779	-15.34445547	VUT	Vanuatu	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	548	167.0679779	-15.34445547	VUT	Vanuatu	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	554	170.4755673	-43.98721568	NZL	New Zealand	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	554	170.4755673	-43.98721568	NZL	New Zealand	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	BOTHSEX	PERCENT		72.37		65.74		74.98							2010	74.98	ILOSTAT - LFS - Encuesta Continua de Hogares	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	558	-85.03060315	12.84210839	NIC	Nicaragua	2	ANNUAL	FEMALE	PERCENT		73.58		66.64		77.74							2010	77.74	ILOSTAT - LFS - Encuesta Continua de Hogares	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	558	-85.03060315	12.84210839	NIC	Nicaragua	3	ANNUAL	MALE	PERCENT		71.22		64.89		72.01							2010	72.01	ILOSTAT - LFS - Encuesta Continua de Hogares	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	562	9.400167877	17.42143036	NER	Niger	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	562	9.400167877	17.42143036	NER	Niger	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	566	8.097363256	9.585789025	NGA	Nigeria	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	566	8.097363256	9.585789025	NGA	Nigeria	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	570	-169.8601693	-19.05000475	NIU	Niue	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	570	-169.8601693	-19.05000475	NIU	Niue	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	578	11.47846389	61.34311134	NOR	Norway	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	578	11.47846389	61.34311134	NOR	Norway	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	584	171.0839119	7.110213497	MHL	Marshall Islands	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	584	171.0839119	7.110213497	MHL	Marshall Islands	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	585	134.5733878	7.502307591	PLW	Palau	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	585	134.5733878	7.502307591	PLW	Palau	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	BOTHSEX	PERCENT						78.36							2010	78.36	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	586	68.80479684	29.36491634	PAK	Pakistan	2	ANNUAL	FEMALE	PERCENT						75.71							2010	75.71	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	586	68.80479684	29.36491634	PAK	Pakistan	3	ANNUAL	MALE	PERCENT						78.65							2010	78.65	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	BOTHSEX	PERCENT		49.7		45.12	43.82	42.76	39.34	39.5	40.42			39.7533333333333	2013	40.42	ILOSTAT - LFS - Encuesta de Mercado Laboral	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	591	-81.26616623	8.450965746	PAN	Panama	2	ANNUAL	FEMALE	PERCENT		49.41		47.18	46.51	43.63	38.82	39	40.79			39.5366666666667	2013	40.79	ILOSTAT - LFS - Encuesta de Mercado Laboral	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	591	-81.26616623	8.450965746	PAN	Panama	3	ANNUAL	MALE	PERCENT		49.92		43.64	41.85	42.12	39.72	39.88	40.14			39.9133333333333	2013	40.14	ILOSTAT - LFS - Encuesta de Mercado Laboral	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	598	145.8587761	-6.756057077	PNG	Papua New Guinea	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	BOTHSEX	PERCENT				72.87	70.71	70.31	65.78	66.52	64.45			65.5833333333333	2013	64.45	ILOSTAT - LFS - Encuesta Permanente de Hogares	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	600	-60.54854225	-21.70216237	PRY	Paraguay	2	ANNUAL	FEMALE	PERCENT				75.5	74.41	74.42	69.16	69.21	67.83			68.7333333333333	2013	67.83	ILOSTAT - LFS - Encuesta Permanente de Hogares	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	600	-60.54854225	-21.70216237	PRY	Paraguay	3	ANNUAL	MALE	PERCENT				70.94	67.92	67.32	63.17	64.44	61.62			63.0766666666667	2013	61.62	ILOSTAT - LFS - Encuesta Permanente de Hogares	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	BOTHSEX	PERCENT		76.12		71.88	69.91	70.32	67.53	67.13	68.83			67.83	2013	68.83	ILOSTAT - HIES - Encuesta Nacional de Hogares	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	604	-71.82093277	-13.58939705	PER	Peru	2	ANNUAL	FEMALE	PERCENT		81.06		77.76	75.65	75.85			75.1			75.1	2013	75.1	ILOSTAT - HIES - Encuesta Nacional de Hogares	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	604	-71.82093277	-13.58939705	PER	Peru	3	ANNUAL	MALE	PERCENT		72.04		66.92	65.06	65.64			63.53			63.53	2013	63.53	ILOSTAT - HIES - Encuesta Nacional de Hogares	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	BOTHSEX	PERCENT				70.06									2008	70.06	ILOSTAT - HS - Informal Sector Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	608	120.8601418	14.16591706	PHL	Philippines	2	ANNUAL	FEMALE	PERCENT				70.18									2008	70.18	ILOSTAT - HS - Informal Sector Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	608	120.8601418	14.16591706	PHL	Philippines	3	ANNUAL	MALE	PERCENT				69.95									2008	69.95	ILOSTAT - HS - Informal Sector Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	612	-128.3225873	-24.37538456	PCN	Pitcairn	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	616	19.40660158	52.1226733	POL	Poland	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	616	19.40660158	52.1226733	POL	Poland	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	620	-7.961599811	39.68509315	PRT	Portugal	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	620	-7.961599811	39.68509315	PRT	Portugal	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	626	125.9451052	-8.797497247	TLS	Timor-Leste	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	626	125.9451052	-8.797497247	TLS	Timor-Leste	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	630	-66.47591017	18.22753799	PRI	Puerto Rico	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	634	51.19152467	25.28355379	QAT	Qatar	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	634	51.19152467	25.28355379	QAT	Qatar	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	638	55.53171398	-21.13183266	REU	Réunion	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	638	55.53171398	-21.13183266	REU	Réunion	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	642	24.98481009	45.83893563	ROU	Romania	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	642	24.98481009	45.83893563	ROU	Romania	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	BOTHSEX	PERCENT											16.9	16.9	2015	16.9	ILOSTAT - LFS - Population survey on employment problems	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	643	99.01404926	61.61899849	RUS	Russian Federation	2	ANNUAL	FEMALE	PERCENT											15.1	15.1	2015	15.1	ILOSTAT - LFS - Population survey on employment problems	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	643	99.01404926	61.61899849	RUS	Russian Federation	3	ANNUAL	MALE	PERCENT											18.6	18.6	2015	18.6	ILOSTAT - LFS - Population survey on employment problems	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	646	29.92310194	-1.999842114	RWA	Rwanda	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	646	29.92310194	-1.999842114	RWA	Rwanda	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	660	-63.05651612	18.21525315	AIA	Anguilla	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	660	-63.05651612	18.21525315	AIA	Anguilla	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	ANNUAL	FEMALE	PERCENT																
