geoAreaCode	years	Age	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source
600	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-60.54854225	-21.70216237	187	PRY	Paraguay	3583	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
600	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-60.54854225	-21.70216237	187	PRY	Paraguay	3553	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
600	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-60.54854225	-21.70216237	187	PRY	Paraguay	3519	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
600	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-60.54854225	-21.70216237	187	PRY	Paraguay	3446	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
600	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-60.54854225	-21.70216237	187	PRY	Paraguay	3330	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
600	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-60.54854225	-21.70216237	187	PRY	Paraguay	3192	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
600	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-60.54854225	-21.70216237	187	PRY	Paraguay	3039	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
600	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-60.54854225	-21.70216237	187	PRY	Paraguay	2896	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
600	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-60.54854225	-21.70216237	187	PRY	Paraguay	2780	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	23784	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	21979	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	20439	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	19121	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	17917	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	16867	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	15893	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	14947	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	14063	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	13339	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	12676	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	12116	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	11658	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	11267	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	10843	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
604	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-71.82093277	-13.58939705	177	PER	Peru	10483	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	90148	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	89784	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	89282	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	88502	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	87249	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	85393	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	82803	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	80026	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	76875	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	73994	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	71913	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	70521	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	69223	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	68102	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	66959	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
608	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	120.8601418	14.16591706	178	PHL	Philippines	65613	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
612	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
612	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-128.3225873	-24.37538456	176	PCN	Pitcairn				
616	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	3376	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	3068	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	2874	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	2785	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	2741	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	2760	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	2773	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	2806	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	2833	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	2716	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	2581	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	2427	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	2262	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	2108	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	1999	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
616	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.40660158	52.1226733	181	POL	Poland	1917	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	776	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	727	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	670	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	625	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	575	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	529	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	489	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	454	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	428	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	400	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	376	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	356	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	346	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	338	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	321	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
620	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.961599811	39.68509315	186	PRT	Portugal	304	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	9022	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	8806	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	8587	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	8369	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	8147	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	7922	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	7695	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	7448	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	7208	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	6970	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	6760	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	6557	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	6365	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	6193	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	6028	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
624	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	5883	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
626	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	125.9451052	-8.797497247	228	TLS	Timor-Leste	4318	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
626	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	125.9451052	-8.797497247	228	TLS	Timor-Leste	3970	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
626	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	125.9451052	-8.797497247	228	TLS	Timor-Leste	3647	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
626	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	125.9451052	-8.797497247	228	TLS	Timor-Leste	3336	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
626	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	125.9451052	-8.797497247	228	TLS	Timor-Leste	3027	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
626	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	125.9451052	-8.797497247	228	TLS	Timor-Leste	2728	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
626	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	125.9451052	-8.797497247	228	TLS	Timor-Leste	2455	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
626	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	125.9451052	-8.797497247	228	TLS	Timor-Leste	2210	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
626	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	125.9451052	-8.797497247	228	TLS	Timor-Leste	2025	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
