series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2012	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	ANNUAL	URBAN	mgr/m^3	33.5325304361126	2012	33.5325304361126	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	ALLAREA	mgr/m^3	29.6248443953576	2012	29.6248443953576	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	422	35.89391711	33.92152458	LBN	Lebanon	2	ANNUAL	URBAN	mgr/m^3	31.1861533222051	2012	31.1861533222051	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	ALLAREA	mgr/m^3	17.7396629372329	2012	17.7396629372329	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	426	28.25362195	-29.58041814	LSO	Lesotho	2	ANNUAL	URBAN	mgr/m^3	21.6928377398028	2012	21.6928377398028	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	ALLAREA	mgr/m^3	18.6580427779075	2012	18.6580427779075	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	428	26.42461876	56.64196636	LVA	Latvia	2	ANNUAL	URBAN	mgr/m^3	20.0634728994362	2012	20.0634728994362	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	ALLAREA	mgr/m^3	8.0622785573302	2012	8.0622785573302	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	430	-9.311879038	6.448381009	LBR	Liberia	2	ANNUAL	URBAN	mgr/m^3	6.04761434736025	2012	6.04761434736025	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	ALLAREA	mgr/m^3	61.1186354410318	2012	61.1186354410318	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	434	18.0295985	27.04042819	LBY	Libya	2	ANNUAL	URBAN	mgr/m^3	58.1806372658465	2012	58.1806372658465	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	438	9.552985019	47.14167005	LIE	Liechtenstein	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	ALLAREA	mgr/m^3	18.3924912978753	2012	18.3924912978753	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	440	23.90517807	55.33680309	LTU	Lithuania	2	ANNUAL	URBAN	mgr/m^3	19.3908980757334	2012	19.3908980757334	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	ALLAREA	mgr/m^3	16.2084285326518	2012	16.2084285326518	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	442	6.092656563	49.77679538	LUX	Luxembourg	2	ANNUAL	URBAN	mgr/m^3	16.5624692585284	2012	16.5624692585284	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	ALLAREA	mgr/m^3	17.2423361757784	2012	17.2423361757784	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	450	46.6982339	-19.38514785	MDG	Madagascar	2	ANNUAL	URBAN	mgr/m^3	31.9914317570001	2012	31.9914317570001	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	ALLAREA	mgr/m^3	21.9977443239818	2012	21.9977443239818	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	454	33.4884625	-13.40819859	MWI	Malawi	2	ANNUAL	URBAN	mgr/m^3	25.5777087527319	2012	25.5777087527319	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	ALLAREA	mgr/m^3	14.811058306456	2012	14.811058306456	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	458	116.8346314	5.452415309	MYS	Malaysia	2	ANNUAL	URBAN	mgr/m^3	16.5700197627149	2012	16.5700197627149	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	ALLAREA	mgr/m^3	16.0000001218979	2012	16.0000001218979	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	462	73.09672546	-0.614385021	MDV	Maldives	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	ALLAREA	mgr/m^3	39.2323181248226	2012	39.2323181248226	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	466	-3.522016039	17.35311254	MLI	Mali	2	ANNUAL	URBAN	mgr/m^3	34.5053378308027	2012	34.5053378308027	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	ALLAREA	mgr/m^3	14.0292427360776	2012	14.0292427360776	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	470	14.44617519	35.89194275	MLT	Malta	2	ANNUAL	URBAN	mgr/m^3	14.4142220885223	2012	14.4142220885223	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	474	-60.91544135	14.56086108	MTQ	Martinique	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	ALLAREA	mgr/m^3	64.7734255934809	2012	64.7734255934809	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	478	-10.33187259	20.26089546	MRT	Mauritania	2	ANNUAL	URBAN	mgr/m^3	86.1525446610438	2012	86.1525446610438	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	ALLAREA	mgr/m^3	14.2245261114059	2012	14.2245261114059	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	480	57.568022	-20.28581998	MUS	Mauritius	2	ANNUAL	URBAN	mgr/m^3	14.2705359089654	2012	14.2705359089654	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	ALLAREA	mgr/m^3	19.5011159253738	2012	19.5011159253738	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	484	-102.5148166	23.93378032	MEX	Mexico	2	ANNUAL	URBAN	mgr/m^3	20.0693562767887	2012	20.0693562767887	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	ALLAREA	mgr/m^3	9.19166170323556	2012	9.19166170323556	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	492	7.424214814	43.73532918	MCO	Monaco	2	ANNUAL	URBAN	mgr/m^3	9.19166170323556	2012	9.19166170323556	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	ALLAREA	mgr/m^3	20.078024254862	2012	20.078024254862	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	496	103.0728057	46.83892054	MNG	Mongolia	2	ANNUAL	URBAN	mgr/m^3	32.1345321910146	2012	32.1345321910146	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	ALLAREA	mgr/m^3	16.7649221562075	2012	16.7649221562075	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	ANNUAL	URBAN	mgr/m^3	17.0614247549862	2012	17.0614247549862	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	ALLAREA	mgr/m^3	22.0122181933373	2012	22.0122181933373	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	499	19.25214024	42.78717043	MNE	Montenegro	2	ANNUAL	URBAN	mgr/m^3	24.2849127973642	2012	24.2849127973642	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	500	-62.19261223	16.73558313	MSR	Montserrat	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	ALLAREA	mgr/m^3	20.3342671836364	2012	20.3342671836364	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	504	-6.281942841	31.8440131	MAR	Morocco	2	ANNUAL	URBAN	mgr/m^3	18.9380444852927	2012	18.9380444852927	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	ALLAREA	mgr/m^3	16.9280193332587	2012	16.9280193332587	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	ANNUAL	URBAN	mgr/m^3	22.26274693069	2012	22.26274693069	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	ALLAREA	mgr/m^3	48.159940185331	2012	48.159940185331	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	512	57.87743482	21.98805614	OMN	Oman	2	ANNUAL	URBAN	mgr/m^3	47.3530643404777	2012	47.3530643404777	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	ALLAREA	mgr/m^3	18.1438196083155	2012	18.1438196083155	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	516	17.21907885	-22.13817068	NAM	Namibia	2	ANNUAL	URBAN	mgr/m^3	18.3576491546714	2012	18.3576491546714	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	520	166.92313	-0.528742623	NRU	Nauru	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	ALLAREA	mgr/m^3	63.9693042530799	2012	63.9693042530799	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	524	83.94678863	28.25866332	NPL	Nepal	2	ANNUAL	URBAN	mgr/m^3	74.3055029574282	2012	74.3055029574282	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	ALLAREA	mgr/m^3	14.5591675675583	2012	14.5591675675583	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	528	5.331480568	51.86728884	NLD	Netherlands	2	ANNUAL	URBAN	mgr/m^3	14.8610635919432	2012	14.8610635919432	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	531	-68.95033464	12.15058042	CUW	Curaçao	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	533	-69.97050586	12.50878756	ABW	Aruba	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	ALLAREA	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	ANNUAL	URBAN	mgr/m^3					
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	ALLAREA	mgr/m^3	6.3409313540842	2012	6.3409313540842	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	ANNUAL	URBAN	mgr/m^3	6.99999962979244	2012	6.99999962979244	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	ALLAREA	mgr/m^3	5.24997079259783	2012	5.24997079259783	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	554	170.4755673	-43.98721568	NZL	New Zealand	2	ANNUAL	URBAN	mgr/m^3	5.27107373970569	2012	5.27107373970569	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	ALLAREA	mgr/m^3	23.5730257217315	2012	23.5730257217315	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	ANNUAL	URBAN	mgr/m^3	25.9944353181989	2012	25.9944353181989	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	ALLAREA	mgr/m^3	59.3958345922081	2012	59.3958345922081	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
2017.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)	562	9.400167877	17.42143036	NER	Niger	2	ANNUAL	URBAN	mgr/m^3	51.4939294813897	2012	51.4939294813897	Ambient air pollution : a global assessment of exposure and burden of disease, WHO Geneva 2016, http://www.who.int/iris/bitstream/10665/250141/1/9789241511353-eng.pdf	E
