series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2011	2012	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	660	-63.05651612	18.21525315	AIA	Anguilla	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	660	-63.05651612	18.21525315	AIA	Anguilla	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	660	-63.05651612	18.21525315	AIA	Anguilla	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	674	12.46329038	43.93841766	SMR	San Marino	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	674	12.46329038	43.93841766	SMR	San Marino	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	674	12.46329038	43.93841766	SMR	San Marino	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	46.815907		34.050473	40.43319	2015	34.050473	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	43.673098		31.157555	37.4153265	2015	31.157555	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	50.16676		36.816055	43.4914075	2015	36.816055	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	686	-14.46636926	14.35920905	SEN	Senegal	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	686	-14.46636926	14.35920905	SEN	Senegal	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	686	-14.46636926	14.35920905	SEN	Senegal	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	688	20.805876	44.03145697	SRB	Serbia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		61.0901		61.0901	2012	61.0901	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	688	20.805876	44.03145697	SRB	Serbia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP		62.631995		62.631995	2012	62.631995	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	688	20.805876	44.03145697	SRB	Serbia	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP		59.5624		59.5624	2012	59.5624	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	690	55.46561591	-4.678053059	SYC	Seychelles	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	690	55.46561591	-4.678053059	SYC	Seychelles	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	690	55.46561591	-4.678053059	SYC	Seychelles	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	702	103.8107883	1.361009155	SGP	Singapore	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	98.901555		98.927861	98.914708	2015	98.927861	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	702	103.8107883	1.361009155	SGP	Singapore	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	98.297542		98.622111	98.4598265	2015	98.622111	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	702	103.8107883	1.361009155	SGP	Singapore	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	99.523675		99.26945	99.3965625	2015	99.26945	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	703	19.48495604	48.70741446	SVK	Slovakia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		72.536139	72.286445	72.411292	2015	72.286445	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	703	19.48495604	48.70741446	SVK	Slovakia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP		72.370781	72.443923	72.407352	2015	72.443923	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	703	19.48495604	48.70741446	SVK	Slovakia	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP		72.717866	72.11909	72.418478	2015	72.11909	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	704	105.802499	10.09643079	VNM	Viet Nam	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		85.751264	80.897015	83.3241395	2015	80.897015	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	704	105.802499	10.09643079	VNM	Viet Nam	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP		85.781483	79.211408	82.4964455	2015	79.211408	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	704	105.802499	10.09643079	VNM	Viet Nam	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP		85.725042	82.505282	84.115162	2015	82.505282	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	705	14.82209486	46.11958061	SVN	Slovenia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	92.66109	79.91342	83.886222	85.4869106666667	2015	83.886222	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	705	14.82209486	46.11958061	SVN	Slovenia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	93.081509	79.635288	83.861135	85.5259773333333	2015	83.861135	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	705	14.82209486	46.11958061	SVN	Slovenia	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	92.222042	80.212086	83.913028	85.449052	2015	83.913028	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	706	46.20367477	4.406485729	SOM	Somalia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	706	46.20367477	4.406485729	SOM	Somalia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	706	46.20367477	4.406485729	SOM	Somalia	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	710	24.67184355	-29.99957544	ZAF	South Africa	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	24.46512		34.334839	29.3999795	2015	34.334839	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	710	24.67184355	-29.99957544	ZAF	South Africa	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	23.557876		32.842762	28.200319	2015	32.842762	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	710	24.67184355	-29.99957544	ZAF	South Africa	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	25.460443		35.795122	30.6277825	2015	35.795122	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	724	-3.554078296	40.39211472	ESP	Spain	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		76.394596	77.804634	77.099615	2015	77.804634	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	724	-3.554078296	40.39211472	ESP	Spain	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP		77.855099	79.592988	78.7240435	2015	79.592988	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	724	-3.554078296	40.39211472	ESP	Spain	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP		74.888758	76.021045	75.4549015	2015	76.021045	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	728	30.32618773	7.290839152	SSD	South Sudan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	728	30.32618773	7.290839152	SSD	South Sudan	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	728	30.32618773	7.290839152	SSD	South Sudan	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	732	-13.13515523	24.66265342	ESH	Western Sahara	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	732	-13.13515523	24.66265342	ESH	Western Sahara	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	736	29.95650159	16.02643066	SDN	Sudan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	736	29.95650159	16.02643066	SDN	Sudan	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	736	29.95650159	16.02643066	SDN	Sudan	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	740	-55.90626394	4.132603197	SUR	Suriname	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	740	-55.90626394	4.132603197	SUR	Suriname	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	740	-55.90626394	4.132603197	SUR	Suriname	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	748	31.50149288	-26.56471011	SWZ	Swaziland	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	748	31.50149288	-26.56471011	SWZ	Swaziland	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	752	14.3775338	60.60103109	SWE	Sweden	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	88.822955	72.928084	79.162546	80.3045283333333	2015	79.162546	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	752	14.3775338	60.60103109	SWE	Sweden	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	88.43557	71.831105	77.984334	79.417003	2015	77.984334	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	752	14.3775338	60.60103109	SWE	Sweden	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	89.251762	74.044804	80.36239	81.219652	2015	80.36239	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	756	8.223158	46.96617097	CHE	Switzerland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		87.55722	84.219913	85.8885665	2015	84.219913	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	756	8.223158	46.96617097	CHE	Switzerland	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP		88.233416	84.477873	86.3556445	2015	84.477873	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	756	8.223158	46.96617097	CHE	Switzerland	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP		86.87887	83.93947	85.40917	2015	83.93947	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	42.895763			42.895763	2011	42.895763	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	45.157866			45.157866	2011	45.157866	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	40.681307			40.681307	2011	40.681307	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	762	69.294998	38.43069666	TJK	Tajikistan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	762	69.294998	38.43069666	TJK	Tajikistan	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	762	69.294998	38.43069666	TJK	Tajikistan	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	764	101.0202951	15.13089239	THA	Thailand	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	61.698092	50.262607	46.21988	52.7268596666667	2015	46.21988	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	764	101.0202951	15.13089239	THA	Thailand	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	55.567352	45.93733	45.321804	48.942162	2015	45.321804	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	764	101.0202951	15.13089239	THA	Thailand	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	66.754463	53.664139	46.906958	55.7751866666667	2015	46.906958	Programme for International Student Assessment (PISA)	C
