series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2010	2011	2012	2013	2014	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	BOTHSEX	PERCENT	5.6							2010	5.6	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	422	35.89391711	33.92152458	LBN	Lebanon	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	422	35.89391711	33.92152458	LBN	Lebanon	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	BOTHSEX	PERCENT	100					94.0332	94.0332	2016	94.0332	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	BOTHSEX	PERCENT			100		100		100	2014	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	428	26.42461876	56.64196636	LVA	Latvia	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	428	26.42461876	56.64196636	LVA	Latvia	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	430	-9.311879038	6.448381009	LBR	Liberia	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	430	-9.311879038	6.448381009	LBR	Liberia	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	434	18.0295985	27.04042819	LBY	Libya	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	434	18.0295985	27.04042819	LBY	Libya	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	438	9.552985019	47.14167005	LIE	Liechtenstein	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	BOTHSEX	PERCENT			100		100		100	2014	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	440	23.90517807	55.33680309	LTU	Lithuania	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	440	23.90517807	55.33680309	LTU	Lithuania	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	BOTHSEX	PERCENT			100		100		100	2014	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	442	6.092656563	49.77679538	LUX	Luxembourg	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	442	6.092656563	49.77679538	LUX	Luxembourg	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	BOTHSEX	PERCENT						62.5118	62.5118	2016	62.5118	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	ANNUAL	MALE	PERCENT						59.9435544778789	59.9435544778789	2016	59.9435544778789	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	ANNUAL	FEMALE	PERCENT						64.8466013804069	64.8466013804069	2016	64.8466013804069	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	BOTHSEX	PERCENT		4.6						2011	4.6	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	450	46.6982339	-19.38514785	MDG	Madagascar	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	450	46.6982339	-19.38514785	MDG	Madagascar	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	BOTHSEX	PERCENT						2.26237	2.26237	2016	2.26237	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	454	33.4884625	-13.40819859	MWI	Malawi	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	454	33.4884625	-13.40819859	MWI	Malawi	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	BOTHSEX	PERCENT	19.8							2010	19.8	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	458	116.8346314	5.452415309	MYS	Malaysia	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	458	116.8346314	5.452415309	MYS	Malaysia	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	BOTHSEX	PERCENT			99.7				99.7	2012	99.7	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	462	73.09672546	-0.614385021	MDV	Maldives	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	462	73.09672546	-0.614385021	MDV	Maldives	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	BOTHSEX	PERCENT						2.69655	2.69655	2016	2.69655	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	466	-3.522016039	17.35311254	MLI	Mali	2	ANNUAL	MALE	PERCENT						5.26585029517739	5.26585029517739	2016	5.26585029517739	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	466	-3.522016039	17.35311254	MLI	Mali	3	ANNUAL	FEMALE	PERCENT						0.627422883535267	0.627422883535267	2016	0.627422883535267	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	BOTHSEX	PERCENT			100		100		100	2014	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	470	14.44617519	35.89194275	MLT	Malta	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	470	14.44617519	35.89194275	MLT	Malta	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	474	-60.91544135	14.56086108	MTQ	Martinique	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	474	-60.91544135	14.56086108	MTQ	Martinique	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	478	-10.33187259	20.26089546	MRT	Mauritania	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	478	-10.33187259	20.26089546	MRT	Mauritania	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	BOTHSEX	PERCENT	100							2010	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	480	57.568022	-20.28581998	MUS	Mauritius	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	480	57.568022	-20.28581998	MUS	Mauritius	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	BOTHSEX	PERCENT					100		100	2014	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	484	-102.5148166	23.93378032	MEX	Mexico	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	484	-102.5148166	23.93378032	MEX	Mexico	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	492	7.424214814	43.73532918	MCO	Monaco	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	492	7.424214814	43.73532918	MCO	Monaco	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	BOTHSEX	PERCENT						92.2606	92.2606	2016	92.2606	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	496	103.0728057	46.83892054	MNG	Mongolia	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	496	103.0728057	46.83892054	MNG	Mongolia	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	BOTHSEX	PERCENT						72.8	72.8	2016	72.8	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	BOTHSEX	PERCENT						52.3	52.3	2016	52.3	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	499	19.25214024	42.78717043	MNE	Montenegro	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	499	19.25214024	42.78717043	MNE	Montenegro	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	500	-62.19261223	16.73558313	MSR	Montserrat	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	500	-62.19261223	16.73558313	MSR	Montserrat	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	504	-6.281942841	31.8440131	MAR	Morocco	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	504	-6.281942841	31.8440131	MAR	Morocco	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	BOTHSEX	PERCENT						3.03	3.03	2016	3.03	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	BOTHSEX	PERCENT	24.7							2010	24.7	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	512	57.87743482	21.98805614	OMN	Oman	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	512	57.87743482	21.98805614	OMN	Oman	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	BOTHSEX	PERCENT		98.4						2011	98.4	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	516	17.21907885	-22.13817068	NAM	Namibia	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	516	17.21907885	-22.13817068	NAM	Namibia	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	BOTHSEX	PERCENT	56.5							2010	56.5	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	520	166.92313	-0.528742623	NRU	Nauru	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	520	166.92313	-0.528742623	NRU	Nauru	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	BOTHSEX	PERCENT	62.5							2010	62.5	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	524	83.94678863	28.25866332	NPL	Nepal	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	524	83.94678863	28.25866332	NPL	Nepal	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	BOTHSEX	PERCENT			100		100		100	2014	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	528	5.331480568	51.86728884	NLD	Netherlands	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	528	5.331480568	51.86728884	NLD	Netherlands	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	531	-68.95033464	12.15058042	CUW	Curaçao	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	531	-68.95033464	12.15058042	CUW	Curaçao	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	BOTHSEX	PERCENT						100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	533	-69.97050586	12.50878756	ABW	Aruba	2	ANNUAL	MALE	PERCENT						100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	533	-69.97050586	12.50878756	ABW	Aruba	3	ANNUAL	FEMALE	PERCENT						100	100	2016	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	BOTHSEX	PERCENT		3.5						2011	3.5	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	BOTHSEX	PERCENT			98		100		99	2014	100	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	554	170.4755673	-43.98721568	NZL	New Zealand	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	554	170.4755673	-43.98721568	NZL	New Zealand	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	BOTHSEX	PERCENT		23.7						2011	23.7	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
