series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	704	105.802499	10.09643079	VNM	Viet Nam	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	MALE	PERCENT		11.111111																2001	11.111111	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	705	14.82209486	46.11958061	SVN	Slovenia	2	ANNUAL	FEMALE	PERCENT		20.555556																2001	20.555556	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	706	46.20367477	4.406485729	SOM	Somalia	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	MALE	PERCENT	5.763889										6.736111							2010	6.736111	Time Use Survey 2010	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	710	24.67184355	-29.99957544	ZAF	South Africa	2	ANNUAL	FEMALE	PERCENT	15										15.902778							2010	15.902778	Time Use Survey 2010	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	MALE	PERCENT				6.597222							8.611111							2010	8.611111	Time use survey 2009-2010	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	724	-3.554078296	40.39211472	ESP	Spain	2	ANNUAL	FEMALE	PERCENT				20.486111							18.958333							2010	18.958333	Time use survey 2009-2010	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	728	30.32618773	7.290839152	SSD	South Sudan	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	732	-13.13515523	24.66265342	ESH	Western Sahara	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	736	29.95650159	16.02643066	SDN	Sudan	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	740	-55.90626394	4.132603197	SUR	Suriname	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	748	31.50149288	-26.56471011	SWZ	Swaziland	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	MALE	PERCENT		11.944444										12.638889					12.638889	2011	12.638889	The Swedish Time Use Survey 2010/11	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	752	14.3775338	60.60103109	SWE	Sweden	2	ANNUAL	FEMALE	PERCENT		17.222222										15.972222					15.972222	2011	15.972222	The Swedish Time Use Survey 2010/11	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	MALE	PERCENT	10.138889				10.555556			11.25			10.069444			10.763889			10.763889	2013	10.763889	Swiss Labour Force Survey - Unpaid Work Module	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	756	8.223158	46.96617097	CHE	Switzerland	2	ANNUAL	FEMALE	PERCENT	19.513889				19.444444			19.375			17.638889			17.638889			17.638889	2013	17.638889	Swiss Labour Force Survey - Unpaid Work Module	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	762	69.294998	38.43069666	TJK	Tajikistan	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	MALE	PERCENT										3.402778								2009	3.402778	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	764	101.0202951	15.13089239	THA	Thailand	2	ANNUAL	FEMALE	PERCENT										12.777778								2009	12.777778	Time Use Survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	768	0.97835765	8.532096072	TGO	Togo	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	772	-171.8154473	-9.214545558	TKL	Tokelau	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	776	-175.1959991	-21.19511329	TON	Tonga	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	MALE	PERCENT							2.708333											2006	2.708333	Time Budget of Women and Men in Tunisia	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	788	9.572737411	34.11439971	TUN	Tunisia	2	ANNUAL	FEMALE	PERCENT							21.944444											2006	21.944444	Time Budget of Women and Men in Tunisia	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	MALE	PERCENT							6.111111									3.680556	3.680556	2015	3.680556	Turkey - Time Use Survey 2014-15	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	792	35.42890329	38.9899684	TUR	Turkey	2	ANNUAL	FEMALE	PERCENT							25.763889									19.166667	19.166667	2015	19.166667	Turkey - Time Use Survey 2014-15	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	795	58.9787665	40.0912346	TKM	Turkmenistan	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	798	178.6679611	-7.460048071	TUV	Tuvalu	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	800	32.39100438	1.279557331	UGA	Uganda	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	804	31.40270802	49.00735945	UKR	Ukraine	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	MALE	PERCENT					8.125					6.041667								2009	6.041667	Time use survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	ANNUAL	FEMALE	PERCENT					23.75					19.513889								2009	19.513889	Time use survey	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	818	29.77468534	26.57438204	EGY	Egypt	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	MALE	PERCENT		9.652778				8.055556												2005	8.055556	Omnibus Survey, One Day Diary of Time Use Module	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	826	-2.23830539	53.27691757	GBR	United Kingdom	2	ANNUAL	FEMALE	PERCENT		16.875				14.722222												2005	14.722222	Omnibus Survey, One Day Diary of Time Use Module	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	831	-2.200712402	49.71561166	GGY	Guernsey	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	832	-2.136773508	49.22353354	JEY	Jersey	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	833	-4.538190305	54.22880901	IMN	Isle of Man	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	MALE	PERCENT							5								4.444444		4.444444	2014	4.444444	Integrated Labour Force Survey - Time Use Survey Module	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	ANNUAL	FEMALE	PERCENT							14.722222								16.527778		16.527778	2014	16.527778	Integrated Labour Force Survey - Time Use Survey Module	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	MALE	PERCENT				9.861111	9.791667	9.652778	9.583333	9.930556	9.444444	9.791667	9.930556	9.652778	9.375	9.722222	9.722222	9.791667	9.6527778	2015	9.791667	American Time Use Survey 2015	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	840	-99.13830311	39.5277871	USA	United States of America	2	ANNUAL	FEMALE	PERCENT				16.527778	16.666667	16.527778	16.25	16.041667	15.625	15.902778	15.347222	15.208333	15.277778	15.625	15.555556	15.902778	15.513889	2015	15.902778	American Time Use Survey 2015	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	MALE	PERCENT								9.722222						8.541667			8.541667	2013	8.541667	Survey on the use of time and unpaid work 2013	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	858	-56.01387025	-32.8002838	URY	Uruguay	2	ANNUAL	FEMALE	PERCENT								25.208333						20.138889			20.138889	2013	20.138889	Survey on the use of time and unpaid work 2013	CA
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	860	63.11944558	41.77560518	UZB	Uzbekistan	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	882	-172.4430749	-13.61541469	WSM	Samoa	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	887	45.22389143	15.22242099	YEM	Yemen	2	ANNUAL	FEMALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	MALE	PERCENT																					
2017.Q2.G.01	SL_DOM_TSPD	Proportion of time spent on unpaid domestic and care work	894	27.850329	-14.59701056	ZMB	Zambia	2	ANNUAL	FEMALE	PERCENT																					
