series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	PERCENT							95.8				97.2		97.2				99.5												2006	99.5	National Institute of State Statistics and Information of Turkmenistan. Turkmenistan Multiple Indicator Cluster Survey 2006, Final Report. Ashgabat, Turkmenistan: Turkmenmillihasabat; 2006.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	PERCENT	95							99			100		100					93.1											2007	93.1	Central Statistics Division(TCSD), SPC and Macro International Inc. Tuvalu Demographic and Health Survey 2007. Noumea, New Caledonia, 2009.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	PERCENT						37.8					36	39					41.9					57.4							2011	57.4	Uganda Bureau of Statistics (UBOS) and ICF International Inc. Uganda Demographic and Health Survey 2011. Kampala, Uganda: UBOS and Calverton, Maryland: ICF International Inc., 2012.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	PERCENT	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.9	99.8	99.9	98.7	99.9	99.9	99.9	99.9	99	99.9	99.9			99.6	2014	99.9	UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2016 Database. (Data downloaded from www.transmonee.org on 17.10.2016)	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	PERCENT	88.9	89.3	90.9	93.3	93.4	94.1	95	95.6	96.6	97	97.7	97.6	98.2	99	99	99.1	97.8	99.6	99.7	99.8	99.9	91.2	99.9	99.9	99.9			99.9	2014	99.9	State Statistical office of the Republic of Macedonia. Statistical Yearbook of the Republic of Macedonia 2015. Skopje, Republic of Macedonia; 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	PERCENT		36.5	40.7			46.3		56.4	55.2		60.9			69.4		74.2			78.9						91.5			91.5	2014	91.5	Ministry of Health and Population, El-Zanaty and Associates, The DHS Program ICF International Rockville, Maryland USA. Egypt Demographic and Health Survey 2014. Main Findings. DHS Program ICF International Rockville, Maryland USA; 2014.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	PERCENT									99																				1998	99	European Health for All Database (HFA-DB). World Health Organization, Regional Office for Europe, 2011. Accessed 9 May, 2011 (http://data.euro.who.int/hfadb/).	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	PERCENT			43.9				38.2			35.8					43.4						48.9								2010	48.9	National Bureau of Statistics (NBS) [Tanzania] and ICF Macro. Tanzania Demographic and Health Survey 2010. Dar es Salaam, Tanzania: NBS and ICF Macro, 2011.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	PERCENT	99.2	99.2	99.3	99.4	99.4	99.4	99.4	99.4	99.4	99.4	99.4	99.4	99.5	99.3	99.3	99.4	99.4	99.3	99.3	99.3	99.4	99.3	99.3	99.2	98.5			99	2014	98.5	Hamilton BE, Martin JA, Osterman MJK, Curin SC, Mathews TJ. Births: Final Data for 2014. National Vital Statistics Report; vol 64, no 12. Hyattsville, MD: National Center for Health Statistics; 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	PERCENT				41.5						31				37.8			53.5				65.9								2010	65.9	Institut National de la Statistique et de la Démographie (INSD) et ICF International. Enquête Démographique et de Santé et à Indicateurs Multiples du Burkina Faso 2010. Calverton, Maryland, USA : INSD et ICF International, 2012.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	PERCENT	99.4	99.3	99	98.3	98.2	98	98	98.4	99	99.8	99.7	99.6	99.7	99.7	99.5	99.9	99.9	98.6	99.6	99.7	99.8	99.5	99.9	99.9	99.9			99.9	2014	99.9	Ministerio de Salud Publica, Instituto Nacional de Estadisstica. Republica Oriental del Uruguay, Estadisticas Vitales Natalidad 2011-2014, Certificado de Nacido Vivo de Uruguay. (Data abstracted on 19 April 2014 from: www.estadisticas.msp.gub.uy/index.php/catalog/19/datafile/F8)	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	PERCENT							97.5	100	100	100	94.9	100	100	100	100	100	99.6	100	100	100	100	100	100	100	100			100	2014	100	UNICEF Regional Office for CEE/CIS. Transformative Monitoring for Enhanced Equity (TransMonEE) 2016 Database. (Data downloaded from www.transmonee.org on 17.10.2016)	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	PERCENT								95.3			94			95								98.1	96		99.5			97.75	2014	99.5	Pan American Health Organization/World Health Organization, Communicable Diseases and Health Analysis/Health Information and Analysis. Health Situation in the Americas: Basic Indicators 2015. Washington, D.C., United States of America; 2015.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	PERCENT																																
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	PERCENT	76										80									80.8					82.5			82.5	2014	82.5	Ministry of Health, Samoa Bureau of Statistics. Samoa Demographic and Health Survey 2014. Census-Surveys and Demography Division. Apia, Samoa: Samoa Bureau of Statistics, Government of Samoa; 2014.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	PERCENT			15.9					21.6						26.8			35.7						34.4	44.7				39.55	2013	44.7	Ministry of Public Health and Population, Central Statistical Organization, Measure DHS, ICF International. Yemen National Health and Demographic Survey 2013. Preliminary Report. ICF International, Rockville, Maryland, USA; 2014.	C
2017.Q2.G.01	SH_STA_BRTC	Proportion of births attended by skilled health personnel, total (%)	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	PERCENT			50.5				46.5			45.3			42.1					45.2							63.3			63.3	2014	63.3	Central Statistical Office (CSO) [Zambia], Ministry of Health (MOH) [Zambia], ICF International. Zambia Demographic and Health Survey 2013-14. Rockville, Maryland, USA: Central Statistical Office, Ministry of Health, ICF International; 2015.	C
