series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	PERCENT							0.18577										0.140111	0.239258	0.258412	0.166614	0.156311	0.119042	0.105505	0.102047	0.068944	0.044625	0.0880326	2015	0.044625		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	PERCENT												32.211112	42.342493	27.850911	22.575002	22.583441	15.995688	20.735056	19.68776	17.811517	12.317622	11.657299	9.619626	10.586269	10.888196	12.416593	11.0335966	2015	12.416593		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	PERCENT										3.877595	3.84451	5.968232	7.151016	4.715157	3.91081	3.570162	4.133729	3.673462	5.081253	4.301028	3.81834	3.98724	3.885207	3.763836	3.197354	3.811646	3.7290566	2015	3.811646		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	PERCENT							0.013466	0.023928	0.028651	0.056997	0.105561	0.36833	0.488289	0.65825	0.633447	2.795384	2.878804	3.706584	3.767937	5.067912	4.804682	4.794077	4.806539	5.273576	5.508473	6.450365	5.366606	2015	6.450365		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	PERCENT							1.532735	2.07988	1.770845	2.08361	2.144823	1.979687	2.635468	3.510942	3.748488	3.620114	3.88497	4.138561	4.103375	4.054078	4.123782	4.136633	4.044571	3.476412	3.238092	3.040414	3.5872244	2015	3.040414		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	PERCENT	9.931506	10.965483	14.583338	12.160082	7.075419	5.362434	4.594134	4.713362	3.972707	3.566613	2.856612	2.982014	3.293201	3.570597	4.237037	5.594313	4.958411	5.867459	5.339698	3.78321	5.689248	6.069571	6.960799	6.235105	6.491034	5.540081	6.259318	2015	5.540081		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	PERCENT	0.192016	0.182807	0.172367	0.166583	0.172634	0.187011	0.180839	0.187562	0.184462	0.205798	0.310275	0.307222	0.297858	0.280434	0.248568	0.241025	0.227971	0.214049	0.208492	0.221491	0.203795	0.195439	0.186875	0.176668	0.164475	0.174877	0.1796668	2015	0.174877		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	PERCENT						0.015991	0.297374	0.020644	0.123063	0.074243	0.078541	0.146896	0.111054	0.076335	0.107583	0.114391	0.082645	0.118415	0.134534	0.139383	1.096181	1.208914	0.99811	0.861496	0.808107	0.85335	0.9459954	2015	0.85335		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	PERCENT	0.019567	0.021056	0.027465	0.026458	0.026585	0.028431	0.026925	0.026369	0.026812	0.043952	0.042733	0.042488	0.041631	0.040588	0.038566	0.036621	0.036577	0.036049	0.036444	0.039809	0.039627	0.039335	0.039015	0.039619	0.038429	0.039192	0.039118	2015	0.039192		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	PERCENT	4.503685	3.603386	5.749944	5.026651	4.239294	3.285468	2.93865	3.016789	2.555254	2.323182	2.561322	1.774753	1.831009	1.311346	0.917737	1.037719	1.162515	1.246963	1.189586	1.178042	1.338856	2.054508	1.880534	2.584767	3.228982	3.706438	2.6910458	2015	3.706438		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	PERCENT												2.9e-05	0.264969	0.512661	0.510701	0.44198	0.454216	0.412104	0.355369	0.319236	0.310021	0.268619	0.237513	0.2163	0.216249	0.216752	0.2310866	2015	0.216752		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	PERCENT																	5.179324	7.587603	10.175422	6.145912	7.266206	9.312169	10.986351	11.594639	9.303372	4.65139	9.1695842	2015	4.65139		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	PERCENT	0.002126	0.003865	0.003422	0.003441	0.003538	0.00267	0.00586	0.019803	0.018614	0.017351	0.014512	0.015459	0.020454	0.248742	0.127164	0.101711	0.089929	0.065548	0.043409	0.040071	0.036313	0.043604	0.030948	0.032316			0.0356226666666667	2013	0.032316		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	PERCENT																															
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	PERCENT	34.190407	27.866862	30.233621	24.037938	16.734653	18.233103	17.606411	16.463754	15.585484	17.385676	16.727399	16.478183	15.620722	13.280658	0.213594	17.527534	17.216321	16.942126	17.602961	20.435798	21.088164	20.94003	22.095644	20.682711	17.55355	17.233801	19.7011472	2015	17.233801		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	PERCENT	26.529717	16.833687	15.75271	19.347012	25.418996	25.371064	19.60874	17.087196	19.009617	16.008163	13.366067	13.137883	12.10106	10.782179	9.244956	7.655585	6.721615	6.102181	5.241454	4.615946	4.937433	4.289868	9.465743	8.270396	7.750659	8.879279	7.731189	2015	8.879279		
2017.Q2.G.01	BX_TRF_PWKR	Volume of remittances (in United States dollars) as a proportion of total GDP	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	PERCENT														0.740538	0.778	0.634551	0.452149	0.421855	0.380747	0.269201	0.215426	0.197257	0.285703	0.192474	0.214729	0.222396	0.2225118	2015	0.222396		
