series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Units	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	840	-99.13830311	39.5277871	USA	United States of America	1	15+	ANNUAL	PER_100000_POP	32.50747	33.09151	33.75201	34.57786	34.9629	35.708	35.2167	34.93094	34.67212	33.42676	32.22227	32.8722	33.624858	2015	32.8722	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	15+	ANNUAL	PER_100000_POP	1.164197	1.295034	1.21654	1.507439	1.676863	1.833574	1.942317	2.114488	2.160457	2.340917		2.709425	2.33132175	2015	2.709425	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	858	-56.01387025	-32.8002838	URY	Uruguay	1	15+	ANNUAL	PER_100000_POP	12.82022	12.78178	13.35137	13.46751	13.56959	13.39762	13.57535	13.52806	12.72674	12.57408	12.19951	11.97766	12.60121	2015	11.97766	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	860	63.11944558	41.77560518	UZB	Uzbekistan	1	15+	ANNUAL	PER_100000_POP	38.82286	39.69712	42.03096	41.19502	40.48171	40.17078	39.14137	38.237	38.09641	37.87683	37.59149	37.23253	37.806852	2015	37.23253	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	15+	ANNUAL	PER_100000_POP		15.7479	16.46986	17.31723	17.34854	18.3783	17.18335	16.70155	16.79982	16.69411	16.52923	15.92665	16.530272	2015	15.92665	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	15+	ANNUAL	PER_100000_POP																	
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	882	-172.4430749	-13.61541469	WSM	Samoa	1	15+	ANNUAL	PER_100000_POP	17.64143	18.393	20.92183	23.39792	23.14732	26.41868	25.2556	18.13284	18.78897	22.78173	24.18642	21.4571	21.069412	2015	21.4571	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	887	45.22389143	15.22242099	YEM	Yemen	1	15+	ANNUAL	PER_100000_POP	1.742474	1.843872	1.910277	1.95774	1.942109	1.934616	1.840132	1.75521	1.696416	1.66805	1.641305	1.590912	1.6703786	2015	1.590912	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2017.Q2.G.01	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	894	27.850329	-14.59701056	ZMB	Zambia	1	15+	ANNUAL	PER_100000_POP	2.970937	2.846913	2.89144	3.164242	3.517005	3.691433	3.822767	3.977495	4.202782	4.442803	4.696167	4.676015	4.3990524	2015	4.676015	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
