geoAreaCode	years	Age	Freq	Location	Sex	Units	Bounds	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
388	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-77.31068409	18.15616857	114	JAM	Jamaica					
388	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-77.31068409	18.15616857	114	JAM	Jamaica					
388	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-77.31068409	18.15616857	114	JAM	Jamaica					
392	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	139.2716103	36.6554539	117	JPN	Japan					
392	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	139.2716103	36.6554539	117	JPN	Japan					
392	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	139.2716103	36.6554539	117	JPN	Japan					
398	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	66.65359159	48.01963494	118	KAZ	Kazakhstan					
398	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	66.65359159	48.01963494	118	KAZ	Kazakhstan					
398	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	66.65359159	48.01963494	118	KAZ	Kazakhstan					
400	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	37.13024774	30.65365973	116	JOR	Jordan					
400	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	37.13024774	30.65365973	116	JOR	Jordan					
400	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	37.13024774	30.65365973	116	JOR	Jordan					
404	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	37.86096816	0.534797278	119	KEN	Kenya					
404	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	37.86096816	0.534797278	119	KEN	Kenya					
404	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	37.86096816	0.534797278	119	KEN	Kenya					
408	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	0.91358980479341	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
408	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	0.891943279770953	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
408	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	0.928436977224905	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
410	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	127.8610254	36.45201023	124	KOR	Republic of Korea					
410	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	127.8610254	36.45201023	124	KOR	Republic of Korea					
410	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	127.8610254	36.45201023	124	KOR	Republic of Korea					
414	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	47.49305029	29.53949468	125	KWT	Kuwait					
414	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	47.49305029	29.53949468	125	KWT	Kuwait					
414	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	47.49305029	29.53949468	125	KWT	Kuwait					
417	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	74.52324839	41.46204516	120	KGZ	Kyrgyzstan					
417	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	74.52324839	41.46204516	120	KGZ	Kyrgyzstan					
417	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	74.52324839	41.46204516	120	KGZ	Kyrgyzstan					
418	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic					
418	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic					
418	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic					
422	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	35.89391711	33.92152458	127	LBN	Lebanon					
422	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	35.89391711	33.92152458	127	LBN	Lebanon					
422	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	35.89391711	33.92152458	127	LBN	Lebanon					
426	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	28.25362195	-29.58041814	133	LSO	Lesotho					
426	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	28.25362195	-29.58041814	133	LSO	Lesotho					
426	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	28.25362195	-29.58041814	133	LSO	Lesotho					
428	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	26.42461876	56.64196636	136	LVA	Latvia					
428	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	26.42461876	56.64196636	136	LVA	Latvia					
428	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	26.42461876	56.64196636	136	LVA	Latvia					
430	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-9.311879038	6.448381009	128	LBR	Liberia					
430	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-9.311879038	6.448381009	128	LBR	Liberia					
430	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-9.311879038	6.448381009	128	LBR	Liberia					
434	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	18.0295985	27.04042819	129	LBY	Libya					
434	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	18.0295985	27.04042819	129	LBY	Libya					
434	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	18.0295985	27.04042819	129	LBY	Libya					
438	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	9.552985019	47.14167005	131	LIE	Liechtenstein					
438	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	9.552985019	47.14167005	131	LIE	Liechtenstein					
438	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	9.552985019	47.14167005	131	LIE	Liechtenstein					
440	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	23.90517807	55.33680309	134	LTU	Lithuania					
440	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	23.90517807	55.33680309	134	LTU	Lithuania					
440	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	23.90517807	55.33680309	134	LTU	Lithuania					
442	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	6.092656563	49.77679538	135	LUX	Luxembourg					
442	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	6.092656563	49.77679538	135	LUX	Luxembourg					
442	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	6.092656563	49.77679538	135	LUX	Luxembourg					
446	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region	0.96888510000000	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
446	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region	0.968884650000000	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
446	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region	0.968885100000000	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
450	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	46.6982339	-19.38514785	142	MDG	Madagascar					
450	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	46.6982339	-19.38514785	142	MDG	Madagascar					
450	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	46.6982339	-19.38514785	142	MDG	Madagascar					
454	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	33.4884625	-13.40819859	158	MWI	Malawi					
454	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	33.4884625	-13.40819859	158	MWI	Malawi					
454	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	33.4884625	-13.40819859	158	MWI	Malawi					
458	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	116.8346314	5.452415309	159	MYS	Malaysia					
458	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	116.8346314	5.452415309	159	MYS	Malaysia					
458	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	116.8346314	5.452415309	159	MYS	Malaysia					
462	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	73.09672546	-0.614385021	143	MDV	Maldives					
462	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	73.09672546	-0.614385021	143	MDV	Maldives					
462	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	73.09672546	-0.614385021	143	MDV	Maldives					
466	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-3.522016039	17.35311254	147	MLI	Mali					
466	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-3.522016039	17.35311254	147	MLI	Mali					
466	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-3.522016039	17.35311254	147	MLI	Mali					
470	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	14.44617519	35.89194275	148	MLT	Malta					
470	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	14.44617519	35.89194275	148	MLT	Malta					
470	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	14.44617519	35.89194275	148	MLT	Malta					
474	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-60.91544135	14.56086108	156	MTQ	Martinique					
474	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-60.91544135	14.56086108	156	MTQ	Martinique					
474	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-60.91544135	14.56086108	156	MTQ	Martinique					
478	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-10.33187259	20.26089546	154	MRT	Mauritania					
478	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-10.33187259	20.26089546	154	MRT	Mauritania					
478	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-10.33187259	20.26089546	154	MRT	Mauritania					
480	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	57.568022	-20.28581998	157	MUS	Mauritius					
480	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	57.568022	-20.28581998	157	MUS	Mauritius					
480	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	57.568022	-20.28581998	157	MUS	Mauritius					
484	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-102.5148166	23.93378032	144	MEX	Mexico					
484	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-102.5148166	23.93378032	144	MEX	Mexico					
484	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-102.5148166	23.93378032	144	MEX	Mexico					
492	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	7.424214814	43.73532918	140	MCO	Monaco					
492	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	7.424214814	43.73532918	140	MCO	Monaco					
492	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	7.424214814	43.73532918	140	MCO	Monaco					
496	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	103.0728057	46.83892054	151	MNG	Mongolia					
496	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	103.0728057	46.83892054	151	MNG	Mongolia					
496	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	103.0728057	46.83892054	151	MNG	Mongolia					
498	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	28.4650624	47.20236795	141	MDA	Republic of Moldova					
498	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	28.4650624	47.20236795	141	MDA	Republic of Moldova					
498	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	28.4650624	47.20236795	141	MDA	Republic of Moldova					
499	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	19.25214024	42.78717043	150	MNE	Montenegro					
499	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	19.25214024	42.78717043	150	MNE	Montenegro					
499	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	19.25214024	42.78717043	150	MNE	Montenegro					
500	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-62.19261223	16.73558313	155	MSR	Montserrat					
500	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-62.19261223	16.73558313	155	MSR	Montserrat					
500	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-62.19261223	16.73558313	155	MSR	Montserrat					
504	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-6.281942841	31.8440131	139	MAR	Morocco					
504	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-6.281942841	31.8440131	139	MAR	Morocco					
504	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-6.281942841	31.8440131	139	MAR	Morocco					
508	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	38.18479941	-14.27963886	153	MOZ	Mozambique					
508	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	38.18479941	-14.27963886	153	MOZ	Mozambique					
508	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	38.18479941	-14.27963886	153	MOZ	Mozambique					
512	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	57.87743482	21.98805614	173	OMN	Oman					
512	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	57.87743482	21.98805614	173	OMN	Oman					
512	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	57.87743482	21.98805614	173	OMN	Oman					
516	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	17.21907885	-22.13817068	161	NAM	Namibia					
516	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	17.21907885	-22.13817068	161	NAM	Namibia					
516	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	17.21907885	-22.13817068	161	NAM	Namibia					
520	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	166.92313	-0.528742623	171	NRU	Nauru					
520	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	166.92313	-0.528742623	171	NRU	Nauru					
520	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	166.92313	-0.528742623	171	NRU	Nauru					
524	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	83.94678863	28.25866332	170	NPL	Nepal					
524	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	83.94678863	28.25866332	170	NPL	Nepal					
524	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	83.94678863	28.25866332	170	NPL	Nepal					
528	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	5.331480568	51.86728884	168	NLD	Netherlands					
528	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	5.331480568	51.86728884	168	NLD	Netherlands					
528	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	5.331480568	51.86728884	168	NLD	Netherlands					
530	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles					
530	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-68.30676179	12.22720635	8	ANT	Netherlands Antilles					
530	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-68.30676179	12.22720635	8	ANT	Netherlands Antilles					
531	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-68.95033464	12.15058042	56	CUW	Curaçao	0.81816650000000	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
531	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-68.95033464	12.15058042	56	CUW	Curaçao	0.818166500000000	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
531	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-68.95033464	12.15058042	56	CUW	Curaçao	0.818166500000000	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
533	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-69.97050586	12.50878756	1	ABW	Aruba	0.95202020371799	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
533	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-69.97050586	12.50878756	1	ABW	Aruba	0.745210801957297	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
533	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-69.97050586	12.50878756	1	ABW	Aruba	1.000000000000000	Float		BirdLife International and IUCN (2017), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
534	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)					
534	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)					
534	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)					
540	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	165.5067368	-21.41742531	162	NCL	New Caledonia					
540	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	165.5067368	-21.41742531	162	NCL	New Caledonia					
540	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	165.5067368	-21.41742531	162	NCL	New Caledonia					
548	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	167.0679779	-15.34445547	257	VUT	Vanuatu					
548	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	167.0679779	-15.34445547	257	VUT	Vanuatu					
548	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	167.0679779	-15.34445547	257	VUT	Vanuatu					
554	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	170.4755673	-43.98721568	172	NZL	New Zealand					
554	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	170.4755673	-43.98721568	172	NZL	New Zealand					
554	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	170.4755673	-43.98721568	172	NZL	New Zealand					
558	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-85.03060315	12.84210839	166	NIC	Nicaragua					
558	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-85.03060315	12.84210839	166	NIC	Nicaragua					
558	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-85.03060315	12.84210839	166	NIC	Nicaragua					
562	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	9.400167877	17.42143036	163	NER	Niger					
562	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	9.400167877	17.42143036	163	NER	Niger					
562	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	9.400167877	17.42143036	163	NER	Niger					
566	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	8.097363256	9.585789025	165	NGA	Nigeria					
566	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	8.097363256	9.585789025	165	NGA	Nigeria					
566	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	8.097363256	9.585789025	165	NGA	Nigeria					
570	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-169.8601693	-19.05000475	167	NIU	Niue					
570	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-169.8601693	-19.05000475	167	NIU	Niue					
570	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-169.8601693	-19.05000475	167	NIU	Niue					
574	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	167.9515548	-29.03230018	164	NFK	Norfolk Island					
574	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	167.9515548	-29.03230018	164	NFK	Norfolk Island					
574	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	167.9515548	-29.03230018	164	NFK	Norfolk Island					
578	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	11.47846389	61.34311134	169	NOR	Norway					
578	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	11.47846389	61.34311134	169	NOR	Norway					
578	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	11.47846389	61.34311134	169	NOR	Norway					
580	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	145.7582114	15.19099517	152	MNP	Northern Mariana Islands					
580	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	145.7582114	15.19099517	152	MNP	Northern Mariana Islands					
580	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	145.7582114	15.19099517	152	MNP	Northern Mariana Islands					
581	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands					
581	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands					
581	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands					
583	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	158.225216	6.880670092	79	FSM	Micronesia, Federated States of					
583	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	158.225216	6.880670092	79	FSM	Micronesia, Federated States of					
583	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	158.225216	6.880670092	79	FSM	Micronesia, Federated States of					
584	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	171.0839119	7.110213497	145	MHL	Marshall Islands					
584	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	171.0839119	7.110213497	145	MHL	Marshall Islands					
584	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	3	171.0839119	7.110213497	145	MHL	Marshall Islands					
585	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	1	134.5733878	7.502307591	179	PLW	Palau					
585	2017	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	2	134.5733878	7.502307591	179	PLW	Palau					
