series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2012	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	660	-63.05651612	18.21525315	AIA	Anguilla	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	660	-63.05651612	18.21525315	AIA	Anguilla	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	660	-63.05651612	18.21525315	AIA	Anguilla	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	674	12.46329038	43.93841766	SMR	San Marino	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	674	12.46329038	43.93841766	SMR	San Marino	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	674	12.46329038	43.93841766	SMR	San Marino	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	686	-14.46636926	14.35920905	SEN	Senegal	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	686	-14.46636926	14.35920905	SEN	Senegal	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	686	-14.46636926	14.35920905	SEN	Senegal	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	688	20.805876	44.03145697	SRB	Serbia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	66.872435		66.872435	2012	66.872435	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	688	20.805876	44.03145697	SRB	Serbia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	57.154517		57.154517	2012	57.154517	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	688	20.805876	44.03145697	SRB	Serbia	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	76.50089		76.50089	2012	76.50089	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	690	55.46561591	-4.678053059	SYC	Seychelles	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	690	55.46561591	-4.678053059	SYC	Seychelles	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	690	55.46561591	-4.678053059	SYC	Seychelles	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	702	103.8107883	1.361009155	SGP	Singapore	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	702	103.8107883	1.361009155	SGP	Singapore	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	702	103.8107883	1.361009155	SGP	Singapore	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	703	19.48495604	48.70741446	SVK	Slovakia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	71.782098	67.898708	69.840403	2015	67.898708	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	703	19.48495604	48.70741446	SVK	Slovakia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	64.647626	61.473806	63.060716	2015	61.473806	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	703	19.48495604	48.70741446	SVK	Slovakia	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	79.622793	74.726572	77.1746825	2015	74.726572	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	704	105.802499	10.09643079	VNM	Viet Nam	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	90.58469	86.15665	88.37067	2015	86.15665	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	704	105.802499	10.09643079	VNM	Viet Nam	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	86.003008	80.922969	83.4629885	2015	80.922969	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	704	105.802499	10.09643079	VNM	Viet Nam	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	94.560322	91.150193	92.8552575	2015	91.150193	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	705	14.82209486	46.11958061	SVN	Slovenia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	78.8567	84.860188	81.858444	2015	84.860188	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	705	14.82209486	46.11958061	SVN	Slovenia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	69.531699	79.035045	74.283372	2015	79.035045	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	705	14.82209486	46.11958061	SVN	Slovenia	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	88.870202	91.084325	89.9772635	2015	91.084325	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	706	46.20367477	4.406485729	SOM	Somalia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	706	46.20367477	4.406485729	SOM	Somalia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	706	46.20367477	4.406485729	SOM	Somalia	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	710	24.67184355	-29.99957544	ZAF	South Africa	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	710	24.67184355	-29.99957544	ZAF	South Africa	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	710	24.67184355	-29.99957544	ZAF	South Africa	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	724	-3.554078296	40.39211472	ESP	Spain	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	81.657017	83.76361	82.7103135	2015	83.76361	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	724	-3.554078296	40.39211472	ESP	Spain	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	76.590086	80.364729	78.4774075	2015	80.364729	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	724	-3.554078296	40.39211472	ESP	Spain	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	86.88123	87.153434	87.017332	2015	87.153434	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	728	30.32618773	7.290839152	SSD	South Sudan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	728	30.32618773	7.290839152	SSD	South Sudan	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	728	30.32618773	7.290839152	SSD	South Sudan	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	732	-13.13515523	24.66265342	ESH	Western Sahara	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	732	-13.13515523	24.66265342	ESH	Western Sahara	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	736	29.95650159	16.02643066	SDN	Sudan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	736	29.95650159	16.02643066	SDN	Sudan	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	736	29.95650159	16.02643066	SDN	Sudan	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	740	-55.90626394	4.132603197	SUR	Suriname	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	740	-55.90626394	4.132603197	SUR	Suriname	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	740	-55.90626394	4.132603197	SUR	Suriname	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	748	31.50149288	-26.56471011	SWZ	Swaziland	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	748	31.50149288	-26.56471011	SWZ	Swaziland	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	752	14.3775338	60.60103109	SWE	Sweden	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	77.28123	81.570549	79.4258895	2015	81.570549	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	752	14.3775338	60.60103109	SWE	Sweden	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	68.670009	75.510886	72.0904475	2015	75.510886	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	752	14.3775338	60.60103109	SWE	Sweden	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	86.047406	87.74147	86.894438	2015	87.74147	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	756	8.223158	46.96617097	CHE	Switzerland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	86.305877	80.022704	83.1642905	2015	80.022704	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	756	8.223158	46.96617097	CHE	Switzerland	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	81.461576	75.578812	78.520194	2015	75.578812	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	756	8.223158	46.96617097	CHE	Switzerland	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	91.165613	84.85391	88.0097615	2015	84.85391	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	762	69.294998	38.43069666	TJK	Tajikistan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	762	69.294998	38.43069666	TJK	Tajikistan	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	762	69.294998	38.43069666	TJK	Tajikistan	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	764	101.0202951	15.13089239	THA	Thailand	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	67.030588	50.021059	58.5258235	2015	50.021059	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	764	101.0202951	15.13089239	THA	Thailand	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	51.400054	40.882036	46.141045	2015	40.882036	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	764	101.0202951	15.13089239	THA	Thailand	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	79.322926	57.012914	68.16792	2015	57.012914	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	768	0.97835765	8.532096072	TGO	Togo	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	768	0.97835765	8.532096072	TGO	Togo	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP							
2017.Q2.G.01	SE_LSC_RDNG	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in reading	768	0.97835765	8.532096072	TGO	Togo	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP							
