geoAreaCode	years	Age	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source
659	2013	<1Y	ANNUAL	NUMBER	1	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis	SH_DYN_IMRTN	Infant deaths, total (number)	9	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
659	2014	<1Y	ANNUAL	NUMBER	1	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis	SH_DYN_IMRTN	Infant deaths, total (number)	8	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
659	2015	<1Y	ANNUAL	NUMBER	1	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis	SH_DYN_IMRTN	Infant deaths, total (number)	8	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
660	2000	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2001	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2002	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2003	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2004	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2005	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2006	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2007	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2008	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2009	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2010	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2011	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2012	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2013	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2014	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
660	2015	<1Y	ANNUAL	NUMBER	1	-63.05651612	18.21525315	4	AIA	Anguilla						
662	2000	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	46	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2001	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	45	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2002	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	43	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2003	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	43	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2004	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	42	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2005	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	42	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2006	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	42	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2007	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	41	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2008	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	41	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2009	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	41	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2010	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	40	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2011	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	40	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2012	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	39	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2013	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	38	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2014	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	37	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
662	2015	<1Y	ANNUAL	NUMBER	1	-60.96529553	13.89405601	130	LCA	Saint Lucia	SH_DYN_IMRTN	Infant deaths, total (number)	36	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
663	2000	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2001	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2002	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2003	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2004	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2005	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2006	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2007	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2008	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2009	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2010	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2011	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2012	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2013	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2014	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
663	2015	<1Y	ANNUAL	NUMBER	1	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)						
666	2000	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2001	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2002	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2003	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2004	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2005	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2006	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2007	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2008	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2009	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2010	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2011	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2012	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2013	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2014	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
666	2015	<1Y	ANNUAL	NUMBER	1	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon						
670	2000	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	41	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2001	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	40	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2002	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	38	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2003	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	37	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2004	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	36	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2005	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	36	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2006	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	36	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2007	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	37	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2008	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	37	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2009	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	37	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2010	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	37	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2011	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	35	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2012	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	33	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2013	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	31	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2014	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	29	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
670	2015	<1Y	ANNUAL	NUMBER	1	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	SH_DYN_IMRTN	Infant deaths, total (number)	27	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2000	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2001	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2002	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2003	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2004	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2005	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2006	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2007	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2008	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2009	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2010	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2011	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2012	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2013	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2014	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
674	2015	<1Y	ANNUAL	NUMBER	1	12.46329038	43.93841766	207	SMR	San Marino	SH_DYN_IMRTN	Infant deaths, total (number)	1	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2000	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	308	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2001	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	302	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2002	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	296	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2003	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	289	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2004	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	280	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2005	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	271	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2006	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	260	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2007	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	250	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2008	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	240	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2009	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	233	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2010	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	228	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2011	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	225	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2012	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	223	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2013	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	224	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2014	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	222	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
678	2015	<1Y	ANNUAL	NUMBER	1	6.609772265	0.241554875	212	STP	Sao Tome and Principe	SH_DYN_IMRTN	Infant deaths, total (number)	219	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2000	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	11105	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2001	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	10580	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2002	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	10166	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2003	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	9725	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2004	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	9469	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2005	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	9307	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2006	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	9280	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2007	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	9324	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2008	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	9326	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2009	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	9339	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2010	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	9260	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2011	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	9019	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2012	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	8766	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2013	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	8391	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2014	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	8052	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
682	2015	<1Y	ANNUAL	NUMBER	1	44.54763347	24.12594211	197	SAU	Saudi Arabia	SH_DYN_IMRTN	Infant deaths, total (number)	7708	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
686	2000	<1Y	ANNUAL	NUMBER	1	-14.46636926	14.35920905	199	SEN	Senegal	SH_DYN_IMRTN	Infant deaths, total (number)	25975	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
686	2001	<1Y	ANNUAL	NUMBER	1	-14.46636926	14.35920905	199	SEN	Senegal	SH_DYN_IMRTN	Infant deaths, total (number)	25767	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
686	2002	<1Y	ANNUAL	NUMBER	1	-14.46636926	14.35920905	199	SEN	Senegal	SH_DYN_IMRTN	Infant deaths, total (number)	25459	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
686	2003	<1Y	ANNUAL	NUMBER	1	-14.46636926	14.35920905	199	SEN	Senegal	SH_DYN_IMRTN	Infant deaths, total (number)	25117	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
686	2004	<1Y	ANNUAL	NUMBER	1	-14.46636926	14.35920905	199	SEN	Senegal	SH_DYN_IMRTN	Infant deaths, total (number)	24764	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
686	2005	<1Y	ANNUAL	NUMBER	1	-14.46636926	14.35920905	199	SEN	Senegal	SH_DYN_IMRTN	Infant deaths, total (number)	24325	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
686	2006	<1Y	ANNUAL	NUMBER	1	-14.46636926	14.35920905	199	SEN	Senegal	SH_DYN_IMRTN	Infant deaths, total (number)	23814	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
686	2007	<1Y	ANNUAL	NUMBER	1	-14.46636926	14.35920905	199	SEN	Senegal	SH_DYN_IMRTN	Infant deaths, total (number)	23326	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
686	2008	<1Y	ANNUAL	NUMBER	1	-14.46636926	14.35920905	199	SEN	Senegal	SH_DYN_IMRTN	Infant deaths, total (number)	22929	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
686	2009	<1Y	ANNUAL	NUMBER	1	-14.46636926	14.35920905	199	SEN	Senegal	SH_DYN_IMRTN	Infant deaths, total (number)	22703	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
686	2010	<1Y	ANNUAL	NUMBER	1	-14.46636926	14.35920905	199	SEN	Senegal	SH_DYN_IMRTN	Infant deaths, total (number)	22643	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
686	2011	<1Y	ANNUAL	NUMBER	1	-14.46636926	14.35920905	199	SEN	Senegal	SH_DYN_IMRTN	Infant deaths, total (number)	22803	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
