series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	FEMALE	PERCENT	22.5	23	23	23	25	25	25	25	28.5	28.5	29	29	28.5	29	31	30.5	32	32.5	31	2017	32.5	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	FEMALE	PERCENT	10.4	10.4	10.4	10.4	12	12	12	12	12	12.4	12.4	12.4	12.4	12	12	12.4	12.4	13.2	12.4	2017	13.2	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	FEMALE	PERCENT	2.7624	15	12.6984	12.6984	12.6984	12.6984	17.4603	17.4603	17.4603	17.4603	17.4603	19.0476	19.0476	19.0476	15.873	16.9492	19.0476	19.0476	17.993	2017	19.0476	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	FEMALE	PERCENT	5.598	9.2	9.2	9.2	9.2	8.83	10.8	8.6777	11.74	11.6667	13.3192	13.3192	15.8	15.8	15.8	6.0914	6.0914	4.8583	9.72822	2017	4.8583	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	FEMALE	PERCENT	4.9383	4.9383	4.9383	7.4074	7.4074	6.1728	7.4074	8.642	11.1111	11.1111	11.1111	11.1111	11.1111	11.1111	16.4835	17.5824	17.5824	17.5824	16.06836	2017	17.5824	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	FEMALE	PERCENT	0	0	0	0	0	0	3.4483	3.3333	3.3333	3.125	3.125	0	3.5714	3.5714	3.5714	0	0	3.8462	2.1978	2017	3.8462	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	FEMALE	PERCENT	11.1111	16.6667	16.6667	19.4444	19.4444	19.4444	19.4444	19.4444	26.8293	26.8293	26.8293	28.5714	28.5714	28.5714	28.5714	28.5714	30.9524	30.9524	29.5238	2017	30.9524	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	FEMALE	PERCENT	0	0	0	0	0	0	0	22.5	22.5	22.5	22.5	22.5	17.5	17.5	17.5	17.5	22.5	20	19	2017	20	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	FEMALE	PERCENT	11.5385	11.5385	11.5385	11.5385	11.5385	22.7513	22.7513	22.7513	22.7513	22.7513	27.5701	27.5701	26.7281	26.7281	28.1106	31.3364	31.3364	31.3364	29.76958	2017	31.3364	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	FEMALE	PERCENT	4.1818	4.1818	4.1818	4.3636	4.3636	4.3636	4.3636	4.3636	9.1075	9.1075	9.1075	9.1075	14.1818	14.1818	14.4161	14.4161	14.9091	14.9091	14.56644	2017	14.9091	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	FEMALE	PERCENT	26	26	26	26	26		16	16	16	16.8	16.8	16.8	16.8	16.8	26.4	25.8065	25.8065	25.8065	24.1239	2017	25.8065	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	FEMALE	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	6.6667	6.6667	6.6667	6.6667	6.6667	6.6667	6.6667	2017	6.6667	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	FEMALE	PERCENT	17.9211	17.7936	24.6711	24.6711	24.6711	23.9344	23.9344	29.8193	30.7229	30.7229	31.4815	31.2883	34.9741	34.9741	34.9741	34.9741	34.9741	34.2984	34.83896	2017	34.2984	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	FEMALE	PERCENT	7.7778	7.7778	7.7778	5.3333	5.3333	5.3333	5.3333	8.6667	8.2222	8.2222	8	8	8	9.4382	9.7285	11.8483	12.0853	12.2931	11.07868	2017	12.2931	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	FEMALE	PERCENT	7.5	6.6667	6.6667	18.3333	18.3333	19.1667	19.1667	28.3333	29.1667	31.6667	32.5	32.5	30.8943	32.5203	34.1463	33.3333	33.3333	31.6667	32.99998	2017	31.6667	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	FEMALE	PERCENT	1.9824		2.4229	2.4229	2.4229	2.8634	2.0362	2.0362	1.81	1.81	1.7621	12.6953	1.9685	1.9685		14.9329	14.9329	14.9329	11.6918	2017	14.9329	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	FEMALE	PERCENT	18.3612	18.3612	17.9059	17.9059	17.9059	18.0577	19.6594	19.6594	19.5046	19.5046	19.5046	22	22.3077	22.4615	22.6154	22.7692	29.3846	30	25.44614	2017	30	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	FEMALE	PERCENT	22.1818	22.1818	22.2628	22.2628	21.3559	21.3559	30.4075	30.4075	30.4075	30.4075	30.6502	36	36	36	36	36	36.5591	36.3868	36.18918	2017	36.3868	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	FEMALE	PERCENT	13.3333	14.023	14.023	14.2529	14.2529	14.9425	15.1724	16.3218	16.7816	17.0115	16.7816	16.7816	16.8203	17.7829	18.287	19.3548	19.3548	19.0805	18.772	2017	19.0805	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	FEMALE	PERCENT	8.1081	8.1081	8.1081	11.7117	11.7117	11.7117	11.7117	11.7117	15.3153	15.3153	15.3153	15.3153	15.3153	15.748	18.8976	13.3333	9.4488	11.0236	13.69026	2017	11.0236	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	FEMALE	PERCENT	12.1212	12.1212	12.1212	12.1212	12.1212	12.1212	11.1111	11.1111	12.1212	12.1212	14.1414	15.1515	12.1212	12.1212	13.1313	13.1313	16.1616	20.202	14.94948	2017	20.202	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	FEMALE	PERCENT	6.8	7.2	7.2	7.2	7.2	17.5	17.5	17.5	17.5	17.5	22	22	22	22	22	16	16	16	18.4	2017	16	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	FEMALE	PERCENT	12.1359	9.697	9.697	9.697	9.697	9.697	17.3653	17.9641	18.5629	18.5629	17.4699	16.9697	16.9697	16.9697	16.9697	16.9697	14.3713	22.1557	17.48722	2017	22.1557	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	FEMALE	PERCENT																							
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	FEMALE	PERCENT	8.1633	8.1633	6.1224	6.1224	6.1224	6.1224	6.1224	6.1224	8.1633	8.1633	8.1633	8.1633	4.0816	4.0816	4.0816	6.1224	6.1224	10	6.0816	2017	10	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	FEMALE	PERCENT	0.6645	0.6645	0.6689	0.6689	0.3322	0.3322	0.3322	0.3322	0.3322	0.3322	0.3322	0.3322	0.3322	0.3322	0.3322	0.3322	0	0	0.19932	2017	0	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
2017.Q2.G.01	SG_GEN_PARL	Proportion of seats held by women in national parliaments	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	FEMALE	PERCENT	10.1266	10.1266	12.0253	12.0253	12.0253	12.0253	12.6582	14.6497	15.1899	15.1899	14.0127	14.0127	11.465	11.465	10.7595	12.6582	12.6582	17.9641	13.101	2017	17.9641	Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.	C
