geoAreaCode	years	Age	Freq	Sex	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
422	2015	15+	ANNUAL	FEMALE	PERCENT	3	35.89391711	33.92152458	127	LBN	Lebanon	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	27.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
426	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	28.25362195	-29.58041814	133	LSO	Lesotho	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	26.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
426	2015	15+	ANNUAL	MALE	PERCENT	2	28.25362195	-29.58041814	133	LSO	Lesotho	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	52.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
426	2015	15+	ANNUAL	FEMALE	PERCENT	3	28.25362195	-29.58041814	133	LSO	Lesotho	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	0.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
428	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	26.42461876	56.64196636	136	LVA	Latvia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	37.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
428	2015	15+	ANNUAL	MALE	PERCENT	2	26.42461876	56.64196636	136	LVA	Latvia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	51.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
428	2015	15+	ANNUAL	FEMALE	PERCENT	3	26.42461876	56.64196636	136	LVA	Latvia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	25.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
430	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-9.311879038	6.448381009	128	LBR	Liberia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	9.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
430	2015	15+	ANNUAL	MALE	PERCENT	2	-9.311879038	6.448381009	128	LBR	Liberia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	18.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
430	2015	15+	ANNUAL	FEMALE	PERCENT	3	-9.311879038	6.448381009	128	LBR	Liberia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	1.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
434	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	18.0295985	27.04042819	129	LBY	Libya							
434	2015	15+	ANNUAL	MALE	PERCENT	2	18.0295985	27.04042819	129	LBY	Libya							
434	2015	15+	ANNUAL	FEMALE	PERCENT	3	18.0295985	27.04042819	129	LBY	Libya							
438	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	9.552985019	47.14167005	131	LIE	Liechtenstein							
438	2015	15+	ANNUAL	MALE	PERCENT	2	9.552985019	47.14167005	131	LIE	Liechtenstein							
438	2015	15+	ANNUAL	FEMALE	PERCENT	3	9.552985019	47.14167005	131	LIE	Liechtenstein							
440	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	23.90517807	55.33680309	134	LTU	Lithuania	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	29.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
440	2015	15+	ANNUAL	MALE	PERCENT	2	23.90517807	55.33680309	134	LTU	Lithuania	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	38.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
440	2015	15+	ANNUAL	FEMALE	PERCENT	3	23.90517807	55.33680309	134	LTU	Lithuania	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	21.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
442	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	6.092656563	49.77679538	135	LUX	Luxembourg	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	24.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
442	2015	15+	ANNUAL	MALE	PERCENT	2	6.092656563	49.77679538	135	LUX	Luxembourg	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	26.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
442	2015	15+	ANNUAL	FEMALE	PERCENT	3	6.092656563	49.77679538	135	LUX	Luxembourg	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	21.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
446	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region							
446	2015	15+	ANNUAL	MALE	PERCENT	2	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region							
446	2015	15+	ANNUAL	FEMALE	PERCENT	3	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region							
450	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	46.6982339	-19.38514785	142	MDG	Madagascar							
450	2015	15+	ANNUAL	MALE	PERCENT	2	46.6982339	-19.38514785	142	MDG	Madagascar							
450	2015	15+	ANNUAL	FEMALE	PERCENT	3	46.6982339	-19.38514785	142	MDG	Madagascar							
454	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	33.4884625	-13.40819859	158	MWI	Malawi	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	14.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
454	2015	15+	ANNUAL	MALE	PERCENT	2	33.4884625	-13.40819859	158	MWI	Malawi	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	25.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
454	2015	15+	ANNUAL	FEMALE	PERCENT	3	33.4884625	-13.40819859	158	MWI	Malawi	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	4.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
458	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	116.8346314	5.452415309	159	MYS	Malaysia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	21.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
458	2015	15+	ANNUAL	MALE	PERCENT	2	116.8346314	5.452415309	159	MYS	Malaysia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	43.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
458	2015	15+	ANNUAL	FEMALE	PERCENT	3	116.8346314	5.452415309	159	MYS	Malaysia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	1.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
462	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	73.09672546	-0.614385021	143	MDV	Maldives	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	28.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
462	2015	15+	ANNUAL	MALE	PERCENT	2	73.09672546	-0.614385021	143	MDV	Maldives	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	55.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
462	2015	15+	ANNUAL	FEMALE	PERCENT	3	73.09672546	-0.614385021	143	MDV	Maldives	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	2.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
466	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-3.522016039	17.35311254	147	MLI	Mali	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	12.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
466	2015	15+	ANNUAL	MALE	PERCENT	2	-3.522016039	17.35311254	147	MLI	Mali	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	22.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
466	2015	15+	ANNUAL	FEMALE	PERCENT	3	-3.522016039	17.35311254	147	MLI	Mali	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	1.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
470	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	14.44617519	35.89194275	148	MLT	Malta	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	26.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
470	2015	15+	ANNUAL	MALE	PERCENT	2	14.44617519	35.89194275	148	MLT	Malta	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	30.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
470	2015	15+	ANNUAL	FEMALE	PERCENT	3	14.44617519	35.89194275	148	MLT	Malta	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	21.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
474	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-60.91544135	14.56086108	156	MTQ	Martinique							
474	2015	15+	ANNUAL	MALE	PERCENT	2	-60.91544135	14.56086108	156	MTQ	Martinique							
474	2015	15+	ANNUAL	FEMALE	PERCENT	3	-60.91544135	14.56086108	156	MTQ	Martinique							
478	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-10.33187259	20.26089546	154	MRT	Mauritania							
478	2015	15+	ANNUAL	MALE	PERCENT	2	-10.33187259	20.26089546	154	MRT	Mauritania							
478	2015	15+	ANNUAL	FEMALE	PERCENT	3	-10.33187259	20.26089546	154	MRT	Mauritania							
480	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	57.568022	-20.28581998	157	MUS	Mauritius	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	21.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
480	2015	15+	ANNUAL	MALE	PERCENT	2	57.568022	-20.28581998	157	MUS	Mauritius	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	41.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
480	2015	15+	ANNUAL	FEMALE	PERCENT	3	57.568022	-20.28581998	157	MUS	Mauritius	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	3.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
484	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-102.5148166	23.93378032	144	MEX	Mexico	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	14.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
484	2015	15+	ANNUAL	MALE	PERCENT	2	-102.5148166	23.93378032	144	MEX	Mexico	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	22.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
484	2015	15+	ANNUAL	FEMALE	PERCENT	3	-102.5148166	23.93378032	144	MEX	Mexico	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	7.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
492	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	7.424214814	43.73532918	140	MCO	Monaco							
492	2015	15+	ANNUAL	MALE	PERCENT	2	7.424214814	43.73532918	140	MCO	Monaco							
492	2015	15+	ANNUAL	FEMALE	PERCENT	3	7.424214814	43.73532918	140	MCO	Monaco							
496	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	103.0728057	46.83892054	151	MNG	Mongolia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	26.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
496	2015	15+	ANNUAL	MALE	PERCENT	2	103.0728057	46.83892054	151	MNG	Mongolia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	47.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
496	2015	15+	ANNUAL	FEMALE	PERCENT	3	103.0728057	46.83892054	151	MNG	Mongolia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	5.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
498	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	28.4650624	47.20236795	141	MDA	Republic of Moldova	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	24.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
498	2015	15+	ANNUAL	MALE	PERCENT	2	28.4650624	47.20236795	141	MDA	Republic of Moldova	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	44.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
498	2015	15+	ANNUAL	FEMALE	PERCENT	3	28.4650624	47.20236795	141	MDA	Republic of Moldova	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	5.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
499	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	19.25214024	42.78717043	150	MNE	Montenegro	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	46.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
499	2015	15+	ANNUAL	MALE	PERCENT	2	19.25214024	42.78717043	150	MNE	Montenegro	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	48.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
499	2015	15+	ANNUAL	FEMALE	PERCENT	3	19.25214024	42.78717043	150	MNE	Montenegro	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	44.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
500	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-62.19261223	16.73558313	155	MSR	Montserrat							
500	2015	15+	ANNUAL	MALE	PERCENT	2	-62.19261223	16.73558313	155	MSR	Montserrat							
500	2015	15+	ANNUAL	FEMALE	PERCENT	3	-62.19261223	16.73558313	155	MSR	Montserrat							
504	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-6.281942841	31.8440131	139	MAR	Morocco	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	22.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
504	2015	15+	ANNUAL	MALE	PERCENT	2	-6.281942841	31.8440131	139	MAR	Morocco	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	46.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
504	2015	15+	ANNUAL	FEMALE	PERCENT	3	-6.281942841	31.8440131	139	MAR	Morocco	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	0.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
508	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	38.18479941	-14.27963886	153	MOZ	Mozambique	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	16.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
508	2015	15+	ANNUAL	MALE	PERCENT	2	38.18479941	-14.27963886	153	MOZ	Mozambique	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	29.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
508	2015	15+	ANNUAL	FEMALE	PERCENT	3	38.18479941	-14.27963886	153	MOZ	Mozambique	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	5.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
512	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	57.87743482	21.98805614	173	OMN	Oman	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	11.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
512	2015	15+	ANNUAL	MALE	PERCENT	2	57.87743482	21.98805614	173	OMN	Oman	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	15.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
512	2015	15+	ANNUAL	FEMALE	PERCENT	3	57.87743482	21.98805614	173	OMN	Oman	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	0.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
516	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	17.21907885	-22.13817068	161	NAM	Namibia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	21.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
516	2015	15+	ANNUAL	MALE	PERCENT	2	17.21907885	-22.13817068	161	NAM	Namibia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	34.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
516	2015	15+	ANNUAL	FEMALE	PERCENT	3	17.21907885	-22.13817068	161	NAM	Namibia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	10.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
520	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	166.92313	-0.528742623	171	NRU	Nauru	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	41.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
520	2015	15+	ANNUAL	MALE	PERCENT	2	166.92313	-0.528742623	171	NRU	Nauru	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	37.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
520	2015	15+	ANNUAL	FEMALE	PERCENT	3	166.92313	-0.528742623	171	NRU	Nauru	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	44.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
524	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	83.94678863	28.25866332	170	NPL	Nepal	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	23.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
524	2015	15+	ANNUAL	MALE	PERCENT	2	83.94678863	28.25866332	170	NPL	Nepal	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	38.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
524	2015	15+	ANNUAL	FEMALE	PERCENT	3	83.94678863	28.25866332	170	NPL	Nepal	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	10.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
528	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	5.331480568	51.86728884	168	NLD	Netherlands	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	26.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
528	2015	15+	ANNUAL	MALE	PERCENT	2	5.331480568	51.86728884	168	NLD	Netherlands	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	27.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
528	2015	15+	ANNUAL	FEMALE	PERCENT	3	5.331480568	51.86728884	168	NLD	Netherlands	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	25.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
530	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-68.30676179	12.22720635	8	ANT	Netherlands Antilles							
530	2015	15+	ANNUAL	MALE	PERCENT	2	-68.30676179	12.22720635	8	ANT	Netherlands Antilles							
530	2015	15+	ANNUAL	FEMALE	PERCENT	3	-68.30676179	12.22720635	8	ANT	Netherlands Antilles							
531	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-68.95033464	12.15058042	56	CUW	Curaçao							
531	2015	15+	ANNUAL	MALE	PERCENT	2	-68.95033464	12.15058042	56	CUW	Curaçao							
531	2015	15+	ANNUAL	FEMALE	PERCENT	3	-68.95033464	12.15058042	56	CUW	Curaçao							
533	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-69.97050586	12.50878756	1	ABW	Aruba							
533	2015	15+	ANNUAL	MALE	PERCENT	2	-69.97050586	12.50878756	1	ABW	Aruba							
533	2015	15+	ANNUAL	FEMALE	PERCENT	3	-69.97050586	12.50878756	1	ABW	Aruba							
534	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)							
534	2015	15+	ANNUAL	MALE	PERCENT	2	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)							
534	2015	15+	ANNUAL	FEMALE	PERCENT	3	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)							
540	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	165.5067368	-21.41742531	162	NCL	New Caledonia							
540	2015	15+	ANNUAL	MALE	PERCENT	2	165.5067368	-21.41742531	162	NCL	New Caledonia							
540	2015	15+	ANNUAL	FEMALE	PERCENT	3	165.5067368	-21.41742531	162	NCL	New Caledonia							
548	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	19.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
548	2015	15+	ANNUAL	MALE	PERCENT	2	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	35.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
548	2015	15+	ANNUAL	FEMALE	PERCENT	3	167.0679779	-15.34445547	257	VUT	Vanuatu	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	2.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
554	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	170.4755673	-43.98721568	172	NZL	New Zealand	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	16.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
554	2015	15+	ANNUAL	MALE	PERCENT	2	170.4755673	-43.98721568	172	NZL	New Zealand	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	17.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
554	2015	15+	ANNUAL	FEMALE	PERCENT	3	170.4755673	-43.98721568	172	NZL	New Zealand	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	15.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
558	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-85.03060315	12.84210839	166	NIC	Nicaragua							
558	2015	15+	ANNUAL	MALE	PERCENT	2	-85.03060315	12.84210839	166	NIC	Nicaragua							
558	2015	15+	ANNUAL	FEMALE	PERCENT	3	-85.03060315	12.84210839	166	NIC	Nicaragua							
562	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	9.400167877	17.42143036	163	NER	Niger	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	7.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
