series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	ALLAREA	PERCENT	92.996811	93.53	94.03817	94.55188	95.066139	95.584854	96.111923	96.650291	97.199165	97.75679	98.324722	98.880569	99.380432	99.752724	100	99.2676894	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	ANNUAL	RURAL	PERCENT	97.308434	97.461357	97.610046	97.760567	97.918991	98.106049	98.301079	98.517113	98.753906	99.009033	99.27684	99.540184	99.763504	99.913193	100	99.6987442	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	ANNUAL	URBAN	PERCENT			86.595196	87.820767	89.046953	90.239083	91.451477	92.663796	93.871823	95.073075	96.28331	97.466864	98.560518	99.410038	100	98.344146	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	ALLAREA	PERCENT	95.953941	96.7	97.193108	97.805717	98.417526	98.999649	99.486191	99.805862	99.953308	99.994728	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	660	-63.05651612	18.21525315	AIA	Anguilla	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	660	-63.05651612	18.21525315	AIA	Anguilla	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	ALLAREA	PERCENT	89.300743	89.9	90.519913	91.122536	91.7257	92.333321	92.949295	93.576576	94.214355	94.860886	95.514412	96.173187	96.835464	97.499496	98.163811	96.837274	2014	98.163811		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	ANNUAL	RURAL	PERCENT	86.060501	86.68	87.44101	88.130981	88.828857	89.540695	90.272568	91.028908	91.807617	92.604965	93.417236	94.240685	95.071594	95.906235	96.741493	95.0754486	2014	96.741493		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	ANNUAL	URBAN	PERCENT		95.9	99.134915	99.994744	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	ALLAREA	PERCENT	79.98848	82.41	82.660294	83.989227	85.318718	86.652657	87.994949	88.79	90.712646	92.085495	93.46534	94.850441	96.239037	97.629379	99.02002	96.2408434	2014	99.02002		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	ANNUAL	RURAL	PERCENT	78.067383	78.87	80.311783	81.433701	82.563522	83.707306	84.871117	86.25	87.270058	88.499359	89.743568	90.998962	92.261818	93.528404	94.795609	92.2656722	2014	94.795609		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	ANNUAL	URBAN	PERCENT	82.318943	86.67	85.427215	86.956489	88.471797	89.974994	91.468048	91.23	94.431485	95.904448	97.372467	98.836754	100	100	100	99.2418442	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	674	12.46329038	43.93841766	SMR	San Marino	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	674	12.46329038	43.93841766	SMR	San Marino	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	ALLAREA	PERCENT	52.9	52.41053	53.243382	54.072884	54.902943	55.737453	56.580311	57.434479	58.299149	56.9	60.052979	60.938644	57.9	62.718727	68.6	62.04207	2014	68.6		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	ANNUAL	RURAL	PERCENT	38.96764	38.694847	39.469391	40.245766	41.030045	41.828289	42.646564	43.489307	44.35442	44.2	46.136848	47.046707	43.3	48.885059	54.8	48.0337228	2014	54.8		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	ANNUAL	URBAN	PERCENT	64.09318	63.918307	64.364881	64.827253	65.307089	65.805472	66.324482	66.865718	67.428731	69.8	68.615871	69.238381	65.3	70.53337	75.8	69.8975244	2014	75.8		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	ALLAREA	PERCENT					100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	ANNUAL	RURAL	PERCENT					100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	ANNUAL	URBAN	PERCENT					100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	ALLAREA	PERCENT	36.810566	38.467499	36.8	41.763531	36.8	47.1	49.9	48.392479	50.073986	53.5	53.461494	56.5	56.870003	57	61	56.9662994	2014	61		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	686	-14.46636926	14.35920905	SEN	Senegal	2	ANNUAL	RURAL	PERCENT	9.570764	10.998214	9.587436	13.846478	8	15.8	20.7	19.684706	21.19849	26.4	24.278263	26.6	27.402777	27.5	32.7	27.696208	2014	32.7		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	686	-14.46636926	14.35920905	SEN	Senegal	3	ANNUAL	URBAN	PERCENT	77.087937	78.840356	74.16916	82.300832	78.3417	80.4	83.6	88.830071	90.377925	83.4	93.383711	87.8	96.282013	87.8	85	90.0531448	2014	85		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	ALLAREA	PERCENT	99.072571	99.47493	100	99.934158	99.989624	99.999496	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	688	20.805876	44.03145697	SRB	Serbia	2	ANNUAL	RURAL	PERCENT	99.994415	99.978287	99.946487	99.903961	99.863304	99.837646	99.83577	99.83577	99.859253	99.900711	99.945343	99.978386	99.994637	99.999382	100	99.9835496	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	688	20.805876	44.03145697	SRB	Serbia	3	ANNUAL	URBAN	PERCENT	100	100	100	99.95989	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	ALLAREA	PERCENT	93.848488	94.235451	96.1	94.991554	95.368477	95.749863	99	96.540634	96.952171	97.372459	97	98.232285	98.66832	98	99.544182	98.2889574	2014	99.544182		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	690	55.46561591	-4.678053059	SYC	Seychelles	2	ANNUAL	RURAL	PERCENT	74.022644	75.717346	77.407822	79.100128	80.800331	82.514503	84.248703	86.007378	87.788414	89.588104	91.402702	93.228485	95.061722	96.898697	98.736282	95.0655776	2014	98.736282		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	690	55.46561591	-4.678053059	SYC	Seychelles	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	98.967596	100	99.7935192	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	ALLAREA	PERCENT	16.45698	16.197111	15.929998	15.659539	16.8	15.12418	14.867077	14.621282	12.1	14.159438	13.939891	14.2	13.514795	13.5	13.096992	13.6503356	2014	13.096992		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	ANNUAL	RURAL	PERCENT	1.430791	1.329895	1.224766	1.121469	1.026073	0.944642	0.883244	0.846314	1.4	0.835838	0.854835	0.29	0.922658	0.7	1.006016	0.7547018	2014	1.006016		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	ANNUAL	URBAN	PERCENT						39.434163	38.579573	37.713258	33.1	35.956169	35.072177	35.75	33.305673	41.4	31.555753	35.4167206	2014	31.555753		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	702	103.8107883	1.361009155	SGP	Singapore	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	702	103.8107883	1.361009155	SGP	Singapore	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	703	19.48495604	48.70741446	SVK	Slovakia	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	703	19.48495604	48.70741446	SVK	Slovakia	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	ALLAREA	PERCENT	86.093491	87.247765	89.1	89.538475	90.682709	96.1	96	94.156769	95.335617	96.1	97.717796	99	100	100	99.2	99.1835592	2014	99.2		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	704	105.802499	10.09643079	VNM	Viet Nam	2	ANNUAL	RURAL	PERCENT	83.017136	84.341789	86.6	86.984451	88.314598	95.2	94.9	92.411476	93.822464	94.6	96.69664	97.75	99.615547	100	98.9	98.5924374	2014	98.9		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	704	105.802499	10.09643079	VNM	Viet Nam	3	ANNUAL	URBAN	PERCENT	95.638597	95.995057	99.4	96.772983	97.189577	99.6	99.1	98.534451	99.017304	99.6	100	100	100	100	99.9	99.98	2014	99.9		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	705	14.82209486	46.11958061	SVN	Slovenia	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	705	14.82209486	46.11958061	SVN	Slovenia	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	ALLAREA	PERCENT	5.636522	6.575457	7.4	8.435492	9.364389	10.297739	11.239439	12.192448	13.155954	14.128211	15.107468	16.091974	17.079979	18.069735	19.059782	17.0817876	2014	19.059782		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	706	46.20367477	4.406485729	SOM	Somalia	2	ANNUAL	RURAL	PERCENT	0.090351	0.323037	0.5	1.426584	2.230085	3.047551	3.885051	4.747018	5.631355	6.534336	7.45223	8.38131	9.317847	10.258113	11.198999	9.3216998	2014	11.198999		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	706	46.20367477	4.406485729	SOM	Somalia	3	ANNUAL	URBAN	PERCENT			22.2	21.818509	22.754554	23.670453	24.566103	25.443715	26.306742	27.15698	27.998238	28.832913	29.662594	30.489184	31.314619	29.6595096	2014	31.314619		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	ALLAREA	PERCENT	70.550972	70.2	77.1	78.8	80.9	80.9	80.7	82	81.9	82.7	82.9	84.7	85.3	85.4	86	84.86	2014	86		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	710	24.67184355	-29.99957544	ZAF	South Africa	2	ANNUAL	RURAL	PERCENT	45.248592	47.05188	48.850933	57.4	52.460606	54.283356	56.126141	57.993393	59.883015	61.791283	63.714462	64.1	67.590652	69.536201	71.482376	67.2847382	2014	71.482376		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	710	24.67184355	-29.99957544	ZAF	South Africa	3	ANNUAL	URBAN	PERCENT	89.723781	87.402111	97.642025	87.7	100	98.990162	97.030079	97.597799	95.885543	95.686136	94.550456	91.4	95.579886	94.405767	94.061031	93.999428	2014	94.061031		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	ALLAREA	PERCENT	33.051376	33.298325	34.2	33.774387	34.011299	34.252663	37.2	34.763397	35.03492	35.315189	35.602459	36.9	36.191002	36.48877	32.3	35.4964462	2014	32.3		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	ANNUAL	RURAL	PERCENT	7.020627	7.325729	7.626598	7.9293	8.239902	8.564469	8.7	9.278138	9.669577	10.079659	10.504654	13.3	11.384473	11.83184	9.8	11.3641934	2014	9.8		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	ANNUAL	URBAN	PERCENT	84.130488	83.33566	84.461654	82.888229	83.388316	83.874329	91.4	84.805681	85.251649	85.684946	86.109559	83.2	86.935825	87.341516	83.4	85.39738	2014	83.4		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	724	-3.554078296	40.39211472	ESP	Spain	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	724	-3.554078296	40.39211472	ESP	Spain	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	ALLAREA	PERCENT			0.014814	0.050516	0.170616	0.418241	0.754298	1.201779	1.65976	3	1.5	3.079197	3.561676	4.045905	4.530425	3.3434406	2014	4.530425		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	728	30.32618773	7.290839152	SSD	South Sudan	2	ANNUAL	RURAL	PERCENT							0.016992	0.06868	0.241898	0.6	0.7	1.715145	2.357033	3.002649	3.648887	2.2847428	2014	3.648887		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	728	30.32618773	7.290839152	SSD	South Sudan	3	ANNUAL	URBAN	PERCENT										16.6	4	9.283962	8.975952	8.675597	8.390633	7.8652288	2014	8.390633		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	732	-13.13515523	24.66265342	ESH	Western Sahara	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	732	-13.13515523	24.66265342	ESH	Western Sahara	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	736	29.95650159	16.02643066	SDN	Sudan	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	736	29.95650159	16.02643066	SDN	Sudan	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	ALLAREA	PERCENT	99.739868	99.890205	99.969292	99.995514	99.999847	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	740	-55.90626394	4.132603197	SUR	Suriname	2	ANNUAL	RURAL	PERCENT	98.56469	98.365768	98.162613	97.961288	97.76786	97.588402	97.428978	97.294014	97.181427	97.087479	97.008453	96.940605	96.880219	96.823555	96.767517	96.8840698	2014	96.767517		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	740	-55.90626394	4.132603197	SUR	Suriname	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	ALLAREA	PERCENT	21.973534	26.9	27.758162	30.643509	33.529408	36.419758	35.2	42.22847	45.148979	48.078236	51.014492	53.956001	56.901009	59.847763	65	57.343853	2014	65		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	748	31.50149288	-26.56471011	SWZ	Swaziland	2	ANNUAL	RURAL	PERCENT	18.699818	19.185377	19.666702	20.14986	20.640919	21.145945	21.7	22.220526	22.792421	23.382959	23.988411	24.605049	25.229145	25.856968	26.485413	25.2329972	2014	26.485413		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	748	31.50149288	-26.56471011	SWZ	Swaziland	3	ANNUAL	URBAN	PERCENT			55.749052	67.215044	78.786184	90.452658	63.4	100	100	100	100	100	100	100	100	100	2014	100		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	752	14.3775338	60.60103109	SWE	Sweden	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	752	14.3775338	60.60103109	SWE	Sweden	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	756	8.223158	46.96617097	CHE	Switzerland	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	756	8.223158	46.96617097	CHE	Switzerland	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	ALLAREA	PERCENT	85.179718	85.921524	86.6	87.387314	88.119087	88.855309	89.599884	90.355766	91.122147	91.897278	92.7	93.466789	94.257675	95.050301	95.843224	94.2635978	2014	95.843224		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	ANNUAL	RURAL	PERCENT	71.874832	72.845367	73.6	74.779793	75.755821	76.745819	77.755852	78.790344	79.847214	80.922722	82.013145	83.114761	84.223824	85.336617	86.450035	84.2276764	2014	86.450035		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	ANNUAL	URBAN	PERCENT			99.5	98.545596	98.900636	99.261279	99.626873	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	ALLAREA	PERCENT	98.412666	98.505447	99	100	98.75592	99.3	98.93866	99.045509	99.162865	99	99.422066	99.560417	99.1	99.845863	99.989761	99.5836214	2014	99.989761		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	762	69.294998	38.43069666	TJK	Tajikistan	2	ANNUAL	RURAL	PERCENT	99.129807	99.070656	99.007271	99	98.892067	99.1	98.832733	98.837547	98.864731	98.910561	98.971298	99.043228	98.8	99.205727	99.289459	99.0619424	2014	99.289459		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	762	69.294998	38.43069666	TJK	Tajikistan	3	ANNUAL	URBAN	PERCENT	96.422186	96.934328	98.97976	99.9	98.376692	99.7	99.233212	99.623318	99.990486	99.248068	100	100	99.8	100	100	99.96	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	ALLAREA	PERCENT	82.1	84.121674	85.77552	87.426018	89.077072	90.732574	92.396431	94.071594	95.757256	97.45166	99.7	99.496307	99.880783	99.986771	100	99.8127722	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	764	101.0202951	15.13089239	THA	Thailand	2	ANNUAL	RURAL	PERCENT	87	88.044434	88.926651	89.810707	90.702667	91.608589	92.534538	93.484962	94.457756	95.449188	97	97.473076	98.498062	99.526787	100	98.499585	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	764	101.0202951	15.13089239	THA	Thailand	3	ANNUAL	URBAN	PERCENT	99.9	76.001083	79.597983	82.998477	86.219009	89.273795	92.178628	94.947739	97.595204	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	ALLAREA	PERCENT	16.97	19.845642	21.753607	23.658226	25.563398	27.473021	27.9	31.320278	33.260059	35.208591	37.16412	39.7	41.08918	43.05521	45.7	41.341702	2014	45.7		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	768	0.97835765	8.532096072	TGO	Togo	2	ANNUAL	RURAL	PERCENT	7.678485	10.098092	12.513466	14.930673	17.35578	19.794851	6.1	24.73753	27.243475	29.768061	32.30756	77.9	37.416389	39.97826	16.3	40.7804418	2014	16.3		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	768	0.97835765	8.532096072	TGO	Togo	3	ANNUAL	URBAN	PERCENT	35.914165	39.320866	39.84389	40.401429	40.992516	41.617135	64.9	42.964211	43.688072	44.449184	45.247	10.2	46.957842	47.872127	83.2	46.6953938	2014	83.2		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	ALLAREA	PERCENT																				
